go_id	go_term	go_domain	size	genes
GO:0000001	mitochondrion inheritance	biological_process	2	36309|53567
GO:0000002	mitochondrial genome maintenance	biological_process	5	34307|35236|41968|43831|3772064
GO:0000003	reproduction	biological_process	233	31033|31215|31309|31382|31471|31808|31994|32140|32165|32435|32453|32477|32709|32758|32839|33023|33260|33324|33413|33481|33665|33751|33815|33816|33817|34035|34082|34162|34217|34458|34460|34461|34531|34532|34594|34914|34999|35096|35248|35280|35291|35303|35320|35429|35658|35659|35661|35838|36161|36163|36242|36414|36524|36613|36619|36686|36695|36872|36873|36874|36875|36891|36931|36973|37194|37197|37220|37267|37270|37314|37458|37591|37650|37823|37846|37942|38009|38126|38163|38340|38437|38448|38698|38833|38885|39012|39137|39205|39225|39270|39273|39308|39392|39494|39623|39713|39978|40025|40073|40078|40235|40236|40315|40317|40318|40511|40780|40788|40822|41076|41097|41177|41197|41326|41358|41455|41496|41554|41556|41710|41767|41922|41949|42084|42463|42582|42583|42996|43121|43122|43181|43306|43360|43394|43395|43396|43397|43416|43423|43572|43595|43628|43642|43671|44481|44482|45040|45962|47852|47954|49806|49807|49808|53522|53523|53541|53547|53552|59226|246589|246627|246645|246647|246666|246667|246668|246672|317911|317912|318005|318146|318720|318765|318778|318875|318881|318890|318906|318936|326108|326113|326137|326145|326147|326169|326244|326261|2768691|2768841|2768950|3346203|3771984|3772154|3885578|3885584|3885602|3885644|3885660|4379865|4379866|4379879|4379888|4379909|8673963|8673971|8673980|8673981|8673983|8673984|8673987|8673990|8673995|8674005|8674007|8674008|8674009|8674014|8674016|8674043|8674048|8674051|8674054|8674059|8674064|8674076|8674085|8674093|8674094|8674095|8674115|12798278|12798279|14462750
GO:0000009	alpha-1,6-mannosyltransferase activity	molecular_function	2	38374|41191
GO:0000010	trans-hexaprenyltranstransferase activity	molecular_function	2	40323|43697
GO:0000012	single strand break repair	biological_process	3	31451|41872|42322
GO:0000014	single-stranded DNA endodeoxyribonuclease activity	molecular_function	5	31373|31934|36654|38594|3772069
GO:0000015	phosphopyruvate hydratase complex	cellular_component	1	33351
GO:0000018	regulation of DNA recombination	biological_process	12	31497|34521|34842|35173|35924|37402|38079|39654|41147|41919|42208|43577
GO:0000019	regulation of mitotic recombination	biological_process	1	42208
GO:0000022	mitotic spindle elongation	biological_process	80	31022|31104|31106|31243|31483|31588|31613|31700|31818|32617|32700|33654|33835|34098|34127|34149|34329|34352|34526|34754|35149|35342|35422|35453|35584|35988|36142|36264|36321|36495|36851|36978|36985|37235|37292|37378|37580|37628|37849|37894|37995|38397|38794|38983|39108|39338|39433|39484|39540|39845|40060|40174|40563|40639|41014|41347|41465|41531|41952|42470|42828|43103|43517|43573|43723|43768|43839|43864|43901|43916|44059|44150|44251|44260|44391|44783|45269|45329|45525|49260
GO:0000026	alpha-1,2-mannosyltransferase activity	molecular_function	2	40402|19835548
GO:0000027	ribosomal large subunit assembly	biological_process	2	326206|3355124
GO:0000028	ribosomal small subunit assembly	biological_process	2	31106|39088
GO:0000030	mannosyltransferase activity	molecular_function	13	31024|31239|32854|35240|38374|38446|39297|40402|41191|42146|43031|19835383|19835548
GO:0000036	ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process	molecular_function	1	38154
GO:0000038	very long-chain fatty acid metabolic process	biological_process	6	38182|40293|40567|41211|42657|326148
GO:0000041	transition metal ion transport	biological_process	21	31601|32142|32260|32439|32821|33711|35579|35580|37546|38407|38976|40260|40271|40989|42490|43533|43668|44965|46035|46415|326167
GO:0000042	protein targeting to Golgi	biological_process	11	32483|33281|33739|35529|36492|37206|37702|39745|41350|41459|42843
GO:0000045	autophagic vacuole assembly	biological_process	6	35396|36821|38913|39136|39383|41074
GO:0000046	autophagic vacuole fusion	biological_process	14	31118|32777|32947|35847|36015|37033|37774|38541|40152|41107|42192|47408|317987|3355130
GO:0000049	tRNA binding	molecular_function	10	31740|32617|35234|35892|35920|36784|39433|39828|39829|318604
GO:0000050	urea cycle	biological_process	1	40812
GO:0000053	argininosuccinate metabolic process	biological_process	1	40812
GO:0000054	ribosomal subunit export from nucleus	biological_process	3	31097|31195|35925
GO:0000055	ribosomal large subunit export from nucleus	biological_process	2	31195|35925
GO:0000059	protein import into nucleus, docking	biological_process	2	35336|46091
GO:0000060	protein import into nucleus, translocation	biological_process	3	32567|42305|50391
GO:0000062	fatty-acyl-CoA binding	molecular_function	10	30995|32983|33492|34111|38781|38782|38783|38784|39005|3771728
GO:0000064	L-ornithine transmembrane transporter activity	molecular_function	1	31990
GO:0000066	mitochondrial ornithine transport	biological_process	1	31990
GO:0000070	mitotic sister chromatid segregation	biological_process	29	31988|32049|33119|33526|33544|34404|34504|35001|35225|35287|35293|36440|36957|37042|37671|38640|39340|39594|40388|42846|43491|43719|43901|45826|47874|49260|53566|326215|2768719
