go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0000001	mitochondrion inheritance	biological_process	7227	inferred	3	31607|34792|53567	Pink1|PolG1|larp
GO:0000002	mitochondrial genome maintenance	biological_process	7227	inferred	7	33285|34307|34792|35236|35746|41968|3772064	PolrMT|mtDNA-helicase|PolG1|Top3alpha|rnh1|mtSSB|PolG2
GO:0000018	regulation of DNA recombination	biological_process	7227	inferred	6	33778|38079|42208|42543|42935|43577	Cap-D3|Rev1|WRNexo|Fancm|puf|spn-A
GO:0000019	regulation of mitotic recombination	biological_process	7227	inferred	3	33778|42208|42543	Cap-D3|WRNexo|Fancm
GO:0000022	mitotic spindle elongation	biological_process	7227	inferred	7	35584|36264|39536|41952|43517|43901|43916	Eb1|Mgtor|DCTN1-p150|msps|ncd|chb|Rok
GO:0000027	ribosomal large subunit assembly	biological_process	7227	inferred	2	40279|42359	mTerf3|Mrm2
GO:0000030	mannosyltransferase activity	molecular_function	7227	inferred	3	31024|31239|39297	tw|egh|rt
GO:0000038	very long-chain fatty acid metabolic process	biological_process	7227	inferred	6	37028|37158|38182|40293|41211|42657	ACOX1|CG18609|Pex10|Pex16|eloF|bond
GO:0000041	transition metal ion transport	biological_process	7227	inferred	20	31601|32142|34148|34890|35579|35580|37546|38407|38976|39626|40260|40271|40989|42362|42490|43353|43533|43668|44965|46415	Ctr1A|ATP7|CG7627|ZnT35C|Zip42C.1|Zip42C.2|dve|ZnT63C|foi|Zip71B|Psn|ZnT77C|Ctr1B|Mrp5|Mvl|mfrn|Zip99C|Ctr1C|Fer2LCH|Fer1HCH
GO:0000045	autophagosome assembly	biological_process	7227	inferred	6	33819|38913|39136|39454|40044|42265	bchs|Atg18a|SH3PX1|Atg1|Atg3|EndoA
GO:0000049	tRNA binding	molecular_function	7227	inferred	4	34632|40061|43018|318604	Mt2|arx|Clbn|Slimp
GO:0000054	ribosomal subunit export from nucleus	biological_process	7227	inferred	4	31097|34167|36146|36989	Ns3|emb|LTV1|Ns2
GO:0000055	ribosomal large subunit export from nucleus	biological_process	7227	inferred	1	36989	Ns2
GO:0000056	ribosomal small subunit export from nucleus	biological_process	7227	inferred	2	34167|36146	emb|LTV1
GO:0000070	mitotic sister chromatid segregation	biological_process	7227	inferred	69	31181|31881|31988|32102|32316|33119|33402|33501|33544|33992|34245|34404|34504|34524|34794|35001|35225|35287|35293|35584|35954|36264|36364|36440|36495|36621|36957|37042|37187|37325|37377|37618|38640|38762|39169|39340|39536|39594|40232|40388|40616|41014|41365|41585|41703|41919|41952|42846|43228|43441|43448|43491|43517|43719|43901|43916|44013|45826|47874|49260|49580|53433|53439|53561|53566|318874|2768719|7354404|26067080	ph-p|Aladin|Hmr|Kmn1|Ndc80|mst|sau|gammaTub23C|Fign|Nuf2|borr|pim|aurB|aub|Orc5|glu|Top2|barr|neb|Eb1|Mad1|Mgtor|dgt5|Cap-G|cid|Su(var)2-HP2|Lhr|thr|prod|Nnf1a|dgt3|CycB|Sse|Mis12|nudE|CycA|DCTN1-p150|RecQ5|polo|Rpn10|corto|Cenp-C|mgr|Spc25|Orc2|spn-E|msps|spas|ball|dgt6|Slbp|Cap-D2|ncd|rod|chb|Rok|sls|bel|Zw10|Pp1-87B|Invadolysin|Vhl|pont|cmet|Kat60|Nnf1b|luna|Yeti|vas
GO:0000075	cell cycle checkpoint signaling	biological_process	7227	inferred	36	31678|31872|32608|33758|33991|34411|34565|34993|35288|35522|35954|36264|37916|38492|38656|40003|40508|40598|41013|41341|41615|41670|41743|41839|42126|42186|43490|43719|43856|44259|47121|47874|48309|59247|326205|2768674	CHES-1-like|Dsor1|mei-41|Bub1|Mnn1|Cdk1|mre11|grp|lok|BubR1|Mad1|Mgtor|Brca2|RfC4|mad2|mus304|Chro|Hus1-like|pch2|Tctp|timeout|B52|Set8|tefu|Mps1|14-3-3epsilon|Bub3|rod|nej|nbs|dup|Zw10|mus101|Zwilch|Claspin|Fancd2
GO:0000076	DNA replication checkpoint signaling	biological_process	7227	inferred	9	31872|32608|34993|38492|40003|43856|47121|48309|326205	Dsor1|mei-41|grp|RfC4|mus304|nej|dup|mus101|Claspin
