go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0001871	pattern binding	molecular_function	223283	inferred	1	1183009	hrpW1
GO:0001898	regulation of cytolysis by symbiont of host cells	biological_process	223283	inferred	2	1182111|1182506	hopF2|hopQ1-1
GO:0001900	positive regulation of cytolysis by symbiont of host cells	biological_process	223283	inferred	2	1182111|1182506	hopF2|hopQ1-1
GO:0001906	cell killing	biological_process	223283	inferred	16	1181652|1182111|1182506|1182656|1183006|1183008|1183009|1183011|1183013|1183018|1183041|1184330|1184744|1185679|1185781|1186403	hopK1|hopF2|hopQ1-1|hopAM1-1|hopN1|hopAA1-1|hrpW1|hopM1|avrE1|hrpZ1|hrpK1|hopP1|hopAB2|avrPto1|hopAK1|hopV1
GO:0001907	killing by symbiont of host cells	biological_process	223283	inferred	15	1181652|1182111|1182506|1183006|1183008|1183009|1183011|1183013|1183018|1183041|1184330|1184744|1185679|1185781|1186403	hopK1|hopF2|hopQ1-1|hopN1|hopAA1-1|hrpW1|hopM1|avrE1|hrpZ1|hrpK1|hopP1|hopAB2|avrPto1|hopAK1|hopV1
GO:0002682	regulation of immune system process	biological_process	223283	inferred	28	1182110|1182111|1182200|1182535|1182656|1183008|1183011|1183013|1183205|1184744|1185679|1186276|1186280|1186363|1186364|1186365|1186366|1186369|1186370|1186372|1186390|1186391|1186392|1186393|1186394|1186395|1186397|1186405	hopU1|hopF2|hopC1|hopAI1|hopAM1-1|hopAA1-1|hopM1|avrE1|hopAF1|hopAB2|avrPto1|hopT1-2|hopS1|cfl|cfa1|cfa2|cfa3|cfa6|cfa7|cfa8|cmaD|cmaE|cmaA|cmaB|cmaC|cmaT|cmaU|hopAO1
GO:0002683	negative regulation of immune system process	biological_process	223283	inferred	28	1182110|1182111|1182200|1182535|1182656|1183008|1183011|1183013|1183205|1184744|1185679|1186276|1186280|1186363|1186364|1186365|1186366|1186369|1186370|1186372|1186390|1186391|1186392|1186393|1186394|1186395|1186397|1186405	hopU1|hopF2|hopC1|hopAI1|hopAM1-1|hopAA1-1|hopM1|avrE1|hopAF1|hopAB2|avrPto1|hopT1-2|hopS1|cfl|cfa1|cfa2|cfa3|cfa6|cfa7|cfa8|cmaD|cmaE|cmaA|cmaB|cmaC|cmaT|cmaU|hopAO1
GO:0002684	positive regulation of immune system process	biological_process	223283	inferred	16	1184744|1185679|1186363|1186364|1186365|1186366|1186369|1186370|1186372|1186390|1186391|1186392|1186393|1186394|1186395|1186397	hopAB2|avrPto1|cfl|cfa1|cfa2|cfa3|cfa6|cfa7|cfa8|cmaD|cmaE|cmaA|cmaB|cmaC|cmaT|cmaU
GO:0002790	peptide secretion	biological_process	223283	inferred	7	1183009|1183014|1183017|1183018|1183039|1183041|1185781	hrpW1|hrpH|hrpA1|hrpZ1|hrpJ|hrpK1|hopAK1
GO:0002791	regulation of peptide secretion	biological_process	223283	inferred	1	1183040	hrpL
GO:0002793	positive regulation of peptide secretion	biological_process	223283	inferred	1	1183040	hrpL
GO:0002831	regulation of response to biotic stimulus	biological_process	223283	inferred	16	1183011|1183013|1186363|1186364|1186365|1186366|1186369|1186370|1186372|1186390|1186391|1186392|1186393|1186394|1186395|1186397	hopM1|avrE1|cfl|cfa1|cfa2|cfa3|cfa6|cfa7|cfa8|cmaD|cmaE|cmaA|cmaB|cmaC|cmaT|cmaU
GO:0002832	negative regulation of response to biotic stimulus	biological_process	223283	inferred	16	1183011|1183013|1186363|1186364|1186365|1186366|1186369|1186370|1186372|1186390|1186391|1186392|1186393|1186394|1186395|1186397	hopM1|avrE1|cfl|cfa1|cfa2|cfa3|cfa6|cfa7|cfa8|cmaD|cmaE|cmaA|cmaB|cmaC|cmaT|cmaU
