go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0000035	acyl binding	molecular_function	9913	direct	1	281794	GNAT1
GO:0000062	fatty-acyl-CoA binding	molecular_function	9913	direct	1	327692	ALDH6A1
GO:0000139	Golgi membrane	cellular_component	9913	direct	4	282531|282684|407122|785423	GABARAPL2|CSNK1A1|CSNK1D|CSNK1B
GO:0000149	SNARE binding	molecular_function	9913	direct	1	282531	GABARAPL2
GO:0000212	meiotic spindle organization	biological_process	9913	direct	1	282023	PTGS2
GO:0000287	magnesium ion binding	molecular_function	9913	direct	6	280688|281865|338051|509583|511094|534183	F9|IMPA1|PAPOLA|DHX36|TNNI3|LHPP
GO:0000775	chromosome, centromeric region	cellular_component	9913	direct	2	317706|360192	PGRMC1|AURKB
GO:0000822	inositol hexakisphosphate binding	molecular_function	9913	direct	2	281637|281638	ARRB1|ARRB2
GO:0000922	spindle pole	cellular_component	9913	direct	1	504437	AURKA
GO:0001516	prostaglandin biosynthetic process	biological_process	9913	direct	1	282023	PTGS2
GO:0001523	retinoid metabolic process	biological_process	9913	direct	1	281615	ALDH1A1
GO:0001525	angiogenesis	biological_process	9913	direct	1	777597	ANG
GO:0001527	microfibril	cellular_component	9913	direct	3	281154|281905|281908	FBN1|LTBP2|MFAP5
GO:0001540	amyloid-beta binding	molecular_function	9913	direct	2	282208|540446	CSN1S1|ACHE
GO:0001550	ovarian cumulus expansion	biological_process	9913	direct	1	282023	PTGS2
GO:0001578	microtubule bundle formation	biological_process	9913	direct	1	280968	TPPP
GO:0001649	osteoblast differentiation	biological_process	9913	direct	1	281620	AMELX
GO:0001664	G protein-coupled receptor binding	molecular_function	9913	direct	1	281794	GNAT1
GO:0001725	stress fiber	cellular_component	9913	direct	1	327685	ANXA6
GO:0001726	ruffle	cellular_component	9913	direct	2	281935|100141021	MYO10|CYFIP1
GO:0001750	photoreceptor outer segment	cellular_component	9913	direct	2	280907|281795	PRPH2|GNAT2
GO:0001758	retinal dehydrogenase activity	molecular_function	9913	direct	1	281615	ALDH1A1
GO:0001773	myeloid dendritic cell activation	biological_process	9913	direct	1	282691	HMGB1
GO:0001786	phosphatidylserine binding	molecular_function	9913	direct	4	281478|282043|282689|327685	SCIN|RPE65|ANXA2|ANXA6
GO:0001817	regulation of cytokine production	biological_process	9913	direct	1	281495	SOD1
GO:0001825	blastocyst formation	biological_process	9913	direct	1	280901	PRL
