go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0000014	single-stranded DNA endodeoxyribonuclease activity	molecular_function	36329	direct	1	812652	PF3D7_0206000
GO:0000027	ribosomal large subunit assembly	biological_process	36329	direct	7	811014|811547|811874|813494|813909|2655174|2655175	PF3D7_1146000|PF3D7_1251500|PF3D7_1431300|PF3D7_0921800|PF3D7_1367600|PF3D7_0729300|PF3D7_0729400
GO:0000030	mannosyltransferase activity	molecular_function	36329	direct	3	811161|813767|2655410	PF3D7_1210900|PF3D7_1341600|PF3D7_0806200
GO:0000049	tRNA binding	molecular_function	36329	direct	2	811129|813974	PF3D7_1207600|PF3D7_1315900
GO:0000055	ribosomal large subunit export from nucleus	biological_process	36329	direct	2	811803|2655174	PF3D7_1423000|PF3D7_0729300
GO:0000070	mitotic sister chromatid segregation	biological_process	36329	direct	1	810864	PF3D7_1130700
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	biological_process	36329	direct	1	814001	PF3D7_1304700
GO:0000095	S-adenosyl-L-methionine transmembrane transporter activity	molecular_function	36329	direct	1	811452	PF3D7_1241600
GO:0000109	nucleotide-excision repair complex	cellular_component	36329	direct	1	811540	PF3D7_1250800
GO:0000112	nucleotide-excision repair factor 3 complex	cellular_component	36329	direct	1	812652	PF3D7_0206000
GO:0000118	histone deacetylase complex	cellular_component	36329	direct	1	2655210	PF3D7_0711400
GO:0000123	histone acetyltransferase complex	cellular_component	36329	direct	9	810237|810301|810348|811611|811897|813466|813889|2655400|2655485	PF3D7_1008100|PF3D7_1014600|PF3D7_1019700|PF3D7_1402800|PF3D7_1433400|PF3D7_0919000|PF3D7_1364400|PF3D7_0802100|PF3D7_0823300
GO:0000139	Golgi membrane	cellular_component	36329	direct	1	814351	PF3D7_0303400
GO:0000146	microfilament motor activity	molecular_function	36329	direct	1	811705	PF3D7_1412500
GO:0000150	DNA strand exchange activity	molecular_function	36329	direct	1	810638	PF3D7_1107400
GO:0000151	ubiquitin ligase complex	cellular_component	36329	direct	1	812158	PF3D7_1460400
GO:0000159	protein phosphatase type 2A complex	cellular_component	36329	direct	1	813653	PF3D7_1319700
GO:0000164	protein phosphatase type 1 complex	cellular_component	36329	direct	1	8445006	PF3D7_1032800
GO:0000166	nucleotide binding	molecular_function	36329	direct	1	811634	PF3D7_1405500
GO:0000172	ribonuclease MRP complex	cellular_component	36329	direct	2	2655200|3885891	PF3D7_0709600|PF3D7_0621500
GO:0000175	3'-5'-RNA exonuclease activity	molecular_function	36329	direct	3	812382|813339|813851	PF3D7_0410400|PF3D7_0906000|PF3D7_1359300
GO:0000177	cytoplasmic exosome (RNase complex)	cellular_component	36329	direct	2	812055|813851	PF3D7_1449700|PF3D7_1359300
GO:0000178	exosome (RNase complex)	cellular_component	36329	direct	9	811838|812055|812382|812684|813762|813851|813925|814299|2654956	PF3D7_1427800|PF3D7_1449700|PF3D7_0410400|PF3D7_0209200|PF3D7_1340100|PF3D7_1359300|PF3D7_1307000|PF3D7_1364500|PF3D7_0720000
GO:0000182	rDNA binding	molecular_function	36329	direct	1	810450	PF3D7_1030000
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	biological_process	36329	direct	1	810215	PF3D7_1005500
GO:0000209	protein polyubiquitination	biological_process	36329	direct	1	811170	PF3D7_1211800
GO:0000213	tRNA-intron endonuclease activity	molecular_function	36329	direct	1	811512	PF3D7_1248000
GO:0000214	tRNA-intron endonuclease complex	cellular_component	36329	direct	1	2655491	PF3D7_0821600
GO:0000221	vacuolar proton-transporting V-type ATPase, V1 domain	cellular_component	36329	direct	5	810958|814013|814043|814101|814194	PF3D7_1140100|PF3D7_1306600|PF3D7_1311900|PF3D7_1323200|PF3D7_1341900
GO:0000225	N-acetylglucosaminylphosphatidylinositol deacetylase activity	molecular_function	36329	direct	1	3885976	PF3D7_0624700
GO:0000234	phosphoethanolamine N-methyltransferase activity	molecular_function	36329	direct	1	813771	PF3D7_1343000
GO:0000245	spliceosomal complex assembly	biological_process	36329	direct	4	811388|814072|814259|8445051	PF3D7_1234800|PF3D7_1317000|PF3D7_1355800|PF3D7_1018500
GO:0000266	mitochondrial fission	biological_process	36329	direct	1	811231	PF3D7_1218500
