go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0003674	molecular_function	molecular_function	265669	inferred	1	2799882	LMOf2365_0244
GO:0003824	catalytic activity	molecular_function	265669	inferred	1	2799882	LMOf2365_0244
GO:0006950	response to stress	biological_process	265669	inferred	1	2799882	LMOf2365_0244
GO:0008150	biological_process	biological_process	265669	inferred	1	2799882	LMOf2365_0244
GO:0016462	pyrophosphatase activity	molecular_function	265669	inferred	1	2799882	LMOf2365_0244
GO:0016787	hydrolase activity	molecular_function	265669	inferred	1	2799882	LMOf2365_0244
GO:0016817	hydrolase activity, acting on acid anhydrides	molecular_function	265669	inferred	1	2799882	LMOf2365_0244
GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	molecular_function	265669	inferred	1	2799882	LMOf2365_0244
GO:0016887	ATPase activity	molecular_function	265669	inferred	1	2799882	LMOf2365_0244
GO:0017111	nucleoside-triphosphatase activity	molecular_function	265669	inferred	1	2799882	LMOf2365_0244
GO:0050896	response to stimulus	biological_process	265669	inferred	1	2799882	LMOf2365_0244
