go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0000002	mitochondrial genome maintenance	biological_process	3702	direct	4	814672|820177|822021|841183	AT2G01440|RECA3|MSH1|OSB1
GO:0000009	alpha-1,6-mannosyltransferase activity	molecular_function	3702	direct	2	837736|5007658	AT1G11880|ALG12
GO:0000012	single strand break repair	biological_process	3702	direct	2	837333|844382	LIG1|ATXRCC1
GO:0000014	single-stranded DNA endodeoxyribonuclease activity	molecular_function	3702	direct	6	828244|828245|828246|834117|837660|843158	ENDO4|ENDO3|ENDO5|UVH1|BFN1|ENDO2
GO:0000015	phosphopyruvate hydratase complex	cellular_component	3702	direct	3	817505|818226|843741	ENOC|LOS2|ENO1
GO:0000023	maltose metabolic process	biological_process	3702	direct	2	818682|831618	DPE2|RCP1
GO:0000024	maltose biosynthetic process	biological_process	3702	direct	1	827419	CT-BMY
GO:0000025	maltose catabolic process	biological_process	3702	direct	2	818682|836609	DPE2|DPE1
GO:0000026	alpha-1,2-mannosyltransferase activity	molecular_function	3702	direct	1	838261	EBS3
GO:0000027	ribosomal large subunit assembly	biological_process	3702	direct	3	818636|820785|841726	AT2G40430|AT3G15460|AT1G52930
GO:0000028	ribosomal small subunit assembly	biological_process	3702	direct	2	833863|843064	AT5G38720|emb1688
GO:0000030	mannosyltransferase activity	molecular_function	3702	direct	3	819388|831337|838227	ALG3|AT5G14850|AT1G16570
GO:0000033	alpha-1,3-mannosyltransferase activity	molecular_function	3702	direct	1	819388	ALG3
GO:0000035	acyl binding	molecular_function	3702	direct	1	832157	TIP1
GO:0000036	acyl carrier activity	molecular_function	3702	direct	9	819070|819664|828608|832778|834813|837372|841900|841905|842836	MTACP-1|ACP1|ACP4|ACP5|mtACP3|FATB|ACP2|ACP3|mtACP2
GO:0000038	very long-chain fatty acid metabolic process	biological_process	3702	direct	18	815998|816124|817165|818042|819175|819284|820190|829574|829602|829603|834758|834966|838528|839131|839395|843182|843456|844435	KCS8|KCS9|KCS10|FAH1|AT2G45670|KCS13|KCS14|KCS16|KCS17|KCS18|BI1|KCS21|KCS4|KCS5|KCS1|KCS6|KCS7|AT1G80950
GO:0000041	transition metal ion transport	biological_process	3702	direct	1	831787	IREG2
GO:0000045	autophagosome assembly	biological_process	3702	direct	11	820611|821408|821453|824121|824223|825344|827258|829202|835088|839424|841861	APG12B|AT3G18770|ATG2|ATG13|AT3G50590|ATG6|VAMP724|AT4G30790|AT5G50230|VAMP726|ATG12A
GO:0000049	tRNA binding	molecular_function	3702	direct	15	816387|818668|824983|825110|826624|827559|829746|830084|830977|832159|832600|834962|836526|839238|843949	AT2G18720|CTEXP|AT3G58140|GCN2|AT4G10320|AT4G18330|AT4G35910|AT4G39280|AT5G11090|AT5G20370|AT5G25280|OVA2|ERS|EIF2 GAMMA|AT1G76170
GO:0000050	urea cycle	biological_process	3702	direct	2	826458|826468	ARGAH2|ARGAH1
GO:0000055	ribosomal large subunit export from nucleus	biological_process	3702	direct	2	830452|843032	MOS7|AT1G67120
GO:0000056	ribosomal small subunit export from nucleus	biological_process	3702	direct	1	830452	MOS7
GO:0000062	fatty-acyl-CoA binding	molecular_function	3702	direct	6	819707|828524|828891|832825|835428|840069	ACBP4|ACBP3|ACBP2|ACBP5|ACBP1|ACBP6
GO:0000064	L-ornithine transmembrane transporter activity	molecular_function	3702	direct	2	817949|844329	MBAC1|BAC2
GO:0000070	mitotic sister chromatid segregation	biological_process	3702	direct	5	829267|834917|837647|842392|842394	CTF7|SMC3|AT1G11060|AT1G61000|AT1G61030
GO:0000076	DNA replication checkpoint signaling	biological_process	3702	direct	1	839453	WEE1
GO:0000077	DNA damage checkpoint signaling	biological_process	3702	direct	5	819713|824630|827497|839145|841684	RAD9|FBL17|AT4G17760|SOG1|AT1G52530
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	biological_process	3702	direct	2	829791|830574	AT4G36390|AT5G06830
GO:0000080	mitotic G1 phase	biological_process	3702	direct	2	821847|827132	SOL1|TCX2
GO:0000082	G1/S transition of mitotic cell cycle	biological_process	3702	direct	3	820408|829564|831847	RBR1|CYCD3;1|DPB
GO:0000084	mitotic S phase	biological_process	3702	direct	2	821847|827132	SOL1|TCX2
GO:0000085	mitotic G2 phase	biological_process	3702	direct	2	821847|827132	SOL1|TCX2
GO:0000086	G2/M transition of mitotic cell cycle	biological_process	3702	direct	3	817716|821404|843987	AT2G31580|TSK|CDKB2;1
GO:0000088	mitotic prophase	biological_process	3702	direct	2	831001|832610	CYC3B|CYCA2;1
GO:0000095	S-adenosyl-L-methionine transmembrane transporter activity	molecular_function	3702	direct	1	830101	SAMC1
GO:0000096	sulfur amino acid metabolic process	biological_process	3702	direct	2	829568|838445	EDA9|PSP
GO:0000103	sulfate assimilation	biological_process	3702	direct	16	815963|816271|821077|821861|825793|827039|827118|828288|829716|830153|830336|833992|834400|836888|838580|842514	APK|ATSERAT3;1|APK3|APS1|APR1|SBP1|APS3|APR3|SERAT3;2|AKN2|SIR|TRX2|APS4|APK4|APS2|APR2
GO:0000104	succinate dehydrogenase activity	molecular_function	3702	direct	7	816359|822359|830819|834065|836640|836809|3770570	SDH1-2|SDH2-1|SDH3-1|SDH2-2|SDH2-3|SDH1-1|SDH3-2
GO:0000105	L-histidine biosynthetic process	biological_process	3702	direct	11	818195|821812|827149|828797|830067|830897|836509|837509|840076|842175|843523	APG10|IGPD|HISN5B|AT-HF|IMPL2|HPA1|HDH|ATP-PRT2|AT-IE|ATP-PRT1|HISN6B
