go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0000002	mitochondrial genome maintenance	biological_process	3702	direct	4	814672|820177|822021|841183	AT2G01440|RECA3|MSH1|OSB1
GO:0000009	alpha-1,6-mannosyltransferase activity	molecular_function	3702	direct	1	5007658	ALG12
GO:0000012	single strand break repair	biological_process	3702	direct	1	837333	LIG1
GO:0000014	single-stranded DNA endodeoxyribonuclease activity	molecular_function	3702	direct	6	828244|828245|828246|834117|837660|843158	ENDO4|ENDO3|ENDO5|UVH1|BFN1|ENDO2
GO:0000023	maltose metabolic process	biological_process	3702	direct	2	818682|831618	DPE2|RCP1
GO:0000024	maltose biosynthetic process	biological_process	3702	direct	1	827419	CT-BMY
GO:0000025	maltose catabolic process	biological_process	3702	direct	2	818682|836609	DPE2|DPE1
GO:0000026	alpha-1,2-mannosyltransferase activity	molecular_function	3702	direct	1	838261	EBS3
GO:0000027	ribosomal large subunit assembly	biological_process	3702	direct	2	820785|841726	AT3G15460|AT1G52930
GO:0000028	ribosomal small subunit assembly	biological_process	3702	direct	2	833863|843064	AT5G38720|emb1688
GO:0000030	mannosyltransferase activity	molecular_function	3702	direct	1	831337	AT5G14850
GO:0000033	alpha-1,3-mannosyltransferase activity	molecular_function	3702	direct	1	819388	ALG3
GO:0000035	acyl binding	molecular_function	3702	direct	1	832157	TIP1
GO:0000036	acyl carrier activity	molecular_function	3702	direct	6	819070|819664|834813|837372|841900|842836	MTACP-1|ACP1|mtACP3|FATB|ACP2|mtACP2
GO:0000038	very long-chain fatty acid metabolic process	biological_process	3702	direct	18	815998|816124|817165|818042|819175|819284|820190|829574|829602|829603|834758|834966|838528|839131|839395|843182|843456|844435	KCS8|KCS9|KCS10|FAH1|AT2G45670|KCS13|KCS14|KCS16|KCS17|KCS18|BI1|KCS21|KCS4|KCS5|KCS1|KCS6|KCS7|AT1G80950
GO:0000041	transition metal ion transport	biological_process	3702	direct	1	831787	IREG2
GO:0000045	autophagosome assembly	biological_process	3702	direct	4	821453|825344|827258|839424	ATG2|ATG6|VAMP724|VAMP726
GO:0000049	tRNA binding	molecular_function	3702	direct	5	818668|825110|830977|832159|832600	CTEXP|GCN2|AT5G11090|AT5G20370|AT5G25280
GO:0000055	ribosomal large subunit export from nucleus	biological_process	3702	direct	1	843032	AT1G67120
GO:0000062	fatty-acyl-CoA binding	molecular_function	3702	direct	6	819707|828524|828891|832825|835428|840069	ACBP4|ACBP3|ACBP2|ACBP5|ACBP1|ACBP6
GO:0000064	L-ornithine transmembrane transporter activity	molecular_function	3702	direct	2	817949|844329	MBAC1|BAC2
GO:0000070	mitotic sister chromatid segregation	biological_process	3702	direct	5	829267|834917|837647|842392|842394	CTF7|SMC3|AT1G11060|AT1G61000|AT1G61030
GO:0000077	DNA damage checkpoint signaling	biological_process	3702	direct	2	824630|839145	FBL17|SOG1
GO:0000080	mitotic G1 phase	biological_process	3702	direct	2	821847|827132	SOL1|TCX2
GO:0000082	G1/S transition of mitotic cell cycle	biological_process	3702	direct	2	820408|829564	RBR1|CYCD3;1
GO:0000084	mitotic S phase	biological_process	3702	direct	2	821847|827132	SOL1|TCX2
GO:0000085	mitotic G2 phase	biological_process	3702	direct	2	821847|827132	SOL1|TCX2
GO:0000086	G2/M transition of mitotic cell cycle	biological_process	3702	direct	2	817716|821404	AT2G31580|TSK
GO:0000088	mitotic prophase	biological_process	3702	direct	2	831001|832610	CYC3B|CYCA2;1
GO:0000095	S-adenosyl-L-methionine transmembrane transporter activity	molecular_function	3702	direct	1	830101	SAMC1
GO:0000096	sulfur amino acid metabolic process	biological_process	3702	direct	2	829568|838445	EDA9|PSP
GO:0000103	sulfate assimilation	biological_process	3702	direct	7	815963|825793|827039|828288|830153|833992|842514	APK|APR1|SBP1|APR3|AKN2|TRX2|APR2
GO:0000105	L-histidine biosynthetic process	biological_process	3702	direct	8	818195|821812|827149|828797|830067|837509|842175|843523	APG10|IGPD|HISN5B|AT-HF|IMPL2|ATP-PRT2|ATP-PRT1|HISN6B
GO:0000107	imidazoleglycerol-phosphate synthase activity	molecular_function	3702	direct	1	828797	AT-HF
GO:0000109	nucleotide-excision repair complex	cellular_component	3702	direct	1	839319	AT1G05120
GO:0000118	histone deacetylase complex	cellular_component	3702	direct	20	814876|816471|819212|819394|821056|824701|825478|826744|828363|828371|829969|833487|836227|837042|837425|837426|837947|838684|841948|843984	AT2G03470|FVE|AT2G46040|AT2G47820|TDX|AT3G55350|MBD4|AT4G11400|HIP1|MBD1|HD1|MBD02|HDA05|AT1G05410|AT1G09040|AT1G09050|AT1G13880|AT1G20910|AT1G55050|AT1G76510
GO:0000122	negative regulation of transcription by RNA polymerase II	biological_process	3702	direct	17	820200|820212|820213|820831|824390|825468|825470|827246|827788|831147|831256|831978|834786|839392|839748|5008019|28718362	ROXY1|NAC050|NAC052|WSIP2|AT3G52250|AT3G62930|AT3G62950|AT4G15690|JMJ14|WRKY75|ROXY2|AT5G18600|AT5G47390|GRXS13|GRX480|AT3G21460|AT2G47870
GO:0000123	histone acetyltransferase complex	cellular_component	3702	direct	4	818083|824626|829254|843559	SUVH5|HAG1|AT4G31270|AT1G72270
GO:0000132	establishment of mitotic spindle orientation	biological_process	3702	direct	3	819744|825034|832749	TRM6|TRM7|TRM8
GO:0000137	Golgi cis cisterna	cellular_component	3702	direct	2	816611|818910	GAUT10|AT-P4H-1
GO:0000138	Golgi trans cisterna	cellular_component	3702	direct	8	818076|818264|821233|825251|829842|831194|837388|843779	ARAD1|MEMB11|RGP1|AT3G60800|IRX14|AT5G13500|MGP2|XXT5
GO:0000139	Golgi membrane	cellular_component	3702	direct	35	816556|816948|819069|819318|820113|820345|821191|823573|825458|827690|827778|828020|828400|830094|830148|831003|831156|831443|831554|835643|836710|837023|837348|837998|838892|839153|840187|841472|843468|843482|843529|843779|843966|844000|5008177	MUR3|AT2G24140|RAB6A|VGD1|PAH1|ATFP8|ICME-LIKE2|RPP1|AUD1|VPS54|AT4G20310|QUA3|UTR2|NST-K1|RABH1c|YUC4|SAG29|PCME|CSLD2|XYLT|CGR3|RA-5|AT1G08280|UTR3|AT1G22870|ICME-LIKE1|AT1G32930|HIT1|POK|AT1G71410|AT1G71980|XXT5|GONST3|AT1G76670|AT4G32272
GO:0000145	exocyst	cellular_component	3702	direct	10	820201|824831|828060|831112|831809|835956|836222|838456|841164|843512	SEC8|SEC15A|SEC15B|SEC10|EXO70A1|EXO70B1|EXO70E2|AT1G18740|SEC3A|SEC6
GO:0000146	microfilament motor activity	molecular_function	3702	direct	2	837394|841898	XIC|XIE
GO:0000149	SNARE binding	molecular_function	3702	direct	8	814689|817827|821141|830095|830440|835918|838056|839424	AT2G01600|VAMP725|SYP131|BRI1|AT5G05570|YKT61|AT1G14910|VAMP726
GO:0000151	ubiquitin ligase complex	cellular_component	3702	direct	5	818862|825473|825648|834663|839982	MAX2|TIR1|CUL1|CUL4|UFO
GO:0000152	nuclear ubiquitin ligase complex	cellular_component	3702	direct	1	821259	KIN10
GO:0000154	rRNA modification	biological_process	3702	direct	1	836768	DIM1B
GO:0000156	phosphorelay response regulator activity	molecular_function	3702	direct	2	823965|842288	RR5|ARR3
GO:0000160	phosphorelay signal transduction system	biological_process	3702	direct	6	814714|821705|822593|824871|842288|844350	WOL|AHP1|AHP2|ARR9|ARR3|HP6
GO:0000162	tryptophan biosynthetic process	biological_process	3702	direct	10	824629|829277|830442|830457|831666|833841|836210|837292|839103|843269	TSA1|CYP83B1|PAI2|ASA1|TRP1|TSBtype2|MYB34|PAI1|ASB1|CM3
GO:0000164	protein phosphatase type 1 complex	cellular_component	3702	direct	1	817688	INH3
GO:0000165	MAPK cascade	biological_process	3702	direct	2	826409|829103	MEKK1|MKK2
GO:0000166	nucleotide binding	molecular_function	3702	direct	2	822246|837775	ATRZ-1A|RPS5
GO:0000170	sphingosine hydroxylase activity	molecular_function	3702	direct	2	837990|843300	SBH2|SBH1
GO:0000175	3'-5'-RNA exonuclease activity	molecular_function	3702	direct	8	820485|821181|824172|825221|827482|830864|831309|841886	RRP45a|RIF10|SDN1|CER7|AT4G17620|EMB2730|AT5G14580|AT1G54440
GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	molecular_function	3702	direct	2	819355|836768	DIM1A|DIM1B
GO:0000182	rDNA binding	molecular_function	3702	direct	1	829817	PBRP
GO:0000183	rDNA heterochromatin formation	biological_process	3702	direct	1	821392	NUC-L2
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	biological_process	3702	direct	5	818511|831486|832060|834747|840295	AT2G39260|ELF9|SMG7|LBA1|UPF3
GO:0000209	protein polyubiquitination	biological_process	3702	direct	4	817153|823312|834663|839223	AT2G26130|AT3G42770|CUL4|AT1G26800
GO:0000210	NAD+ diphosphatase activity	molecular_function	3702	direct	2	826884|834634	NUDT7|NUDT11
GO:0000212	meiotic spindle organization	biological_process	3702	direct	2	835898|842932	MPS1|MMD1
GO:0000221	vacuolar proton-transporting V-type ATPase, V1 domain	cellular_component	3702	direct	1	837840	DET3
GO:0000224	peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity	molecular_function	3702	direct	1	835019	PNG1
GO:0000226	microtubule cytoskeleton organization	biological_process	3702	direct	20	818131|819026|820933|824665|824666|825867|826539|827154|828003|830151|831976|832860|832970|834074|835234|838598|839401|843899|843928|844375	MOR1|EDE1|AT3G16800|TON1A|TON1B|ATK5|GIP1|TUA6|AT4G03260|POR|FASS|AT5G27930|WVD2|AUG6|PLE|ROP2|AN|AT1G75640|SKP1|ERH3
