go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0000009	alpha-1,6-mannosyltransferase activity	molecular_function	39947	direct	2	4336560|4352265	LOC4336560|LOC4352265
GO:0000012	single strand break repair	biological_process	39947	direct	2	4332518|4340098	LOC4332518|LOC4340098
GO:0000014	single-stranded DNA endodeoxyribonuclease activity	molecular_function	39947	direct	2	4331279|4337137	LOC4331279|LOC4337137
GO:0000015	phosphopyruvate hydratase complex	cellular_component	39947	direct	5	4332253|4332356|4340042|4346906|4348176	LOC4332253|LOC4332356|LOC4340042|LOC4346906|LOC4348176
GO:0000026	alpha-1,2-mannosyltransferase activity	molecular_function	39947	direct	3	4324190|4325533|4328046	LOC4324190|LOC4325533|LOC4328046
GO:0000027	ribosomal large subunit assembly	biological_process	39947	direct	24	4323989|4324162|4325100|4325215|4326469|4329831|4329832|4332803|4336140|4336307|4337783|4337928|4339398|4344590|4347950|4348797|4349548|4350098|4350837|9266027|9270809|9270965|9271934|107277419	LOC4323989|LOC4324162|LOC4325100|LOC4325215|LOC4326469|LOC4329831|LOC4329832|LOC4332803|LOC4336140|LOC4336307|LOC4337783|LOC4337928|LOC4339398|60SP0|LOC4347950|LOC4348797|LOC4349548|LOC4350098|LOC4350837|LOC9266027|LOC9270809|LOC9270965|LOC9271934|LOC107277419
GO:0000028	ribosomal small subunit assembly	biological_process	39947	direct	28	4326457|4328392|4329362|4329563|4330604|4331742|4333148|4333150|4334438|4335531|4335791|4339341|4342580|4343909|4344938|4348607|4350516|9271571|9272225|107276998|107277301|107278968|107280672|107281766|107282054|112937968|112938705|112938758	LOC4326457|LOC4328392|LOC4329362|LOC4329563|LOC4330604|LOC4331742|LOC4333148|LOC4333150|LOC4334438|LOC4335531|LOC4335791|LOC4339341|LOC4342580|LOC4343909|LOC4344938|LOC4348607|LOC4350516|wsl6|LOC9272225|LOC107276998|LOC107277301|LOC107278968|LOC107280672|LOC107281766|LOC107282054|LOC112937968|LOC112938705|LOC112938758
GO:0000030	mannosyltransferase activity	molecular_function	39947	direct	2	4331831|4341323	LOC4331831|LOC4341323
GO:0000033	alpha-1,3-mannosyltransferase activity	molecular_function	39947	direct	1	4336813	LOC4336813
GO:0000035	acyl binding	molecular_function	39947	direct	3	4332854|4338621|4342743	LOC4332854|LOC4338621|LOC4342743
GO:0000036	acyl carrier activity	molecular_function	39947	direct	13	4332854|4334838|4338621|4340093|4341431|4342743|4346249|4347505|4347723|4350605|4351056|4352413|107276197	LOC4332854|LOC4334838|LOC4338621|LOC4340093|LOC4341431|LOC4342743|LOC4346249|LOC4347505|LOC4347723|LOC4350605|LOC4351056|LOC4352413|LOC107276197
GO:0000045	autophagosome assembly	biological_process	39947	direct	24	4324140|4324394|4326644|4327346|4328092|4328503|4331441|4333557|4334090|4336083|4336527|4337473|4337982|4340429|4340716|4341597|4345232|4347020|4352156|9268534|9270245|9271973|9271984|9272454	LOC4324140|LOC4324394|LOC4326644|LOC4327346|LOC4328092|LOC4328503|LOC4331441|LOC4333557|LOC4334090|LOC4336083|LOC4336527|LOC4337473|LOC4337982|LOC4340429|LOC4340716|LOC4341597|LOC4345232|LOC4347020|LOC4352156|LOC9268534|LOC9270245|LOC9271973|LOC9271984|LOC9272454
GO:0000049	tRNA binding	molecular_function	39947	direct	27	4324679|4327613|4328118|4329922|4330025|4330585|4330741|4330815|4330908|4331975|4331976|4333345|4335424|4341140|4343611|4343885|4348566|4350906|4351627|4351657|4352408|4352539|4352669|4352748|9269998|9270869|9272464	LOC4324679|LOC4327613|LOC4328118|LOC4329922|LOC4330025|LOC4330585|LOC4330741|LOC4330815|LOC4330908|LOC4331975|LOC4331976|LOC4333345|LOC4335424|LOC4341140|LOC4343611|LOC4343885|LOC4348566|LOC4350906|LOC4351627|LOC4351657|LOC4352408|LOC4352539|LOC4352669|LOC4352748|LOC9269998|LOC9270869|LOC9272464
GO:0000050	urea cycle	biological_process	39947	direct	1	4351847	LOC4351847
GO:0000053	argininosuccinate metabolic process	biological_process	39947	direct	1	4351847	LOC4351847
GO:0000054	ribosomal subunit export from nucleus	biological_process	39947	direct	9	4325312|4326910|4329031|4337868|4339683|4344055|4350692|9266942|107279100	LOC4325312|LOC4326910|LOC4329031|LOC4337868|LOC4339683|LOC4344055|LOC4350692|LOC9266942|LOC107279100
GO:0000055	ribosomal large subunit export from nucleus	biological_process	39947	direct	5	4334849|4336930|4337094|4348797|4349477	LOC4334849|LOC4336930|LOC4337094|LOC4348797|LOC4349477
GO:0000056	ribosomal small subunit export from nucleus	biological_process	39947	direct	5	4332942|4334849|4336930|4344017|4348523	LOC4332942|LOC4334849|LOC4336930|LOC4344017|LOC4348523
GO:0000062	fatty-acyl-CoA binding	molecular_function	39947	direct	7	4332223|4333305|4334699|4337434|4339921|4344735|4352434	LOC4332223|LOC4333305|LOC4334699|LOC4337434|LOC4339921|LOC4344735|LOC4352434
GO:0000064	L-ornithine transmembrane transporter activity	molecular_function	39947	direct	3	4349475|4349476|9267032	LOC4349475|LOC4349476|LOC9267032
GO:0000070	mitotic sister chromatid segregation	biological_process	39947	direct	3	4330004|4337861|9270983	LOC4330004|LOC4337861|LOC9270983
GO:0000076	DNA replication checkpoint signaling	biological_process	39947	direct	5	4330814|4332812|4335111|4338095|4348970	LOC4330814|LOC4332812|LOC4335111|LOC4338095|LOC4348970
GO:0000077	DNA damage checkpoint signaling	biological_process	39947	direct	5	4332216|4332326|4334538|4340017|4342103	LOC4332216|LOC4332326|LOC4334538|LOC4340017|LOC4342103
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	biological_process	39947	direct	57	4324285|4324288|4326914|4327547|4328150|4329915|4330172|4331985|4332116|4333422|4333455|4334040|4336556|4336603|4336670|4338177|4338425|4338430|4338711|4339185|4340268|4340499|4340889|4342121|4342776|4343569|4343936|4345844|4346394|4346937|4347313|4349405|4350497|4352280|4352642|4352668|9266437|9268829|9269449|9271521|9271619|9271995|9272423|9272445|107275383|107275563|107276132|107276291|107276417|107276447|107276674|107277476|107277570|107277627|107277711|112938241|136354741	LOC4324285|LOC4324288|LOC4326914|LOC4327547|LOC4328150|LOC4329915|LOC4330172|LOC4331985|LOC4332116|LOC4333422|LOC4333455|LOC4334040|LOC4336556|LOC4336603|LOC4336670|LOC4338177|LOC4338425|LOC4338430|LOC4338711|LOC4339185|LOC4340268|LOC4340499|LOC4340889|LOC4342121|LOC4342776|LOC4343569|LOC4343936|LOC4345844|LOC4346394|LOC4346937|LOC4347313|LOC4349405|LOC4350497|LOC4352280|LOC4352642|LOC4352668|LOC9266437|LOC9268829|LOC9269449|LOC9271521|LOC9271619|LOC9271995|LOC9272423|LOC9272445|LOC107275383|LOC107275563|LOC107276132|LOC107276291|LOC107276417|LOC107276447|LOC107276674|LOC107277476|LOC107277570|LOC107277627|LOC107277711|LOC112938241|LOC136354741
