go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0000003	reproduction	biological_process	6239	direct	102	171793|171935|171938|171960|171968|172017|172077|172082|172110|172249|172280|172458|172515|172591|172666|172748|172792|172823|172851|173353|173370|173635|173956|173967|174004|174044|174144|174145|174242|174267|174401|174517|174630|174762|174788|174909|174951|175201|175337|175410|175729|175753|175813|175895|175974|176000|176083|176138|176209|176256|176382|176391|176453|176466|176506|176519|176543|176580|176866|176924|177016|177342|177436|177455|177461|177475|177533|177631|177836|177899|177956|178104|178113|178150|178293|178321|178532|178587|178887|178938|179484|179796|180324|180574|180919|181004|181019|181248|181450|181499|181502|182350|182758|185764|187005|187120|187256|190099|259704|3565051|3565366|24105311	mcm-4|rab-8|msh-2|gsp-4|uba-5|hop-1|xnp-1|gsp-3|imb-1|lin-35|vps-34|hlh-2|prg-1|apr-1|mrt-1|tat-5|lem-3|eat-16|sqv-5|let-49|dog-1|sqv-2|zyg-1|tiar-1|vrk-1|sma-6|unc-104|sqv-7|nhx-2|lin-5|pah-1|sqv-8|rpb-6|age-1|trr-1|tiar-2|zyx-1|stim-1|polh-1|daf-2|clk-1|lon-1|him-10|let-767|panl-2|ogt-1|lin-13|dcr-1|polk-1|lin-9|sqv-3|panl-3|umps-1|cul-1|hpl-2|unc-119|pha-1|tin-10|kgb-1|dcap-1|lin-1|csn-5|lin-45|rpn-1|pgl-1|tin-9.1|ima-3|sqv-1|npp-1|gon-4|epi-1|let-60|par-5|mig-32|fat-2|dcap-2|elo-2|sti-1|tam-1|syp-2|sqv-4|eat-6|swsn-1|kin-29|pept-1|mek-1|apy-1|mig-15|hpl-1|hlb-1|meg-1|tiar-3|hlh-14|rgs-10|mut-2|xpa-1|parn-1|sqv-6|spat-3|lin-26|rad-8|tin-9.2
GO:0000014	single-stranded DNA endodeoxyribonuclease activity	molecular_function	6239	direct	1	174809	dna-2
GO:0000022	mitotic spindle elongation	biological_process	6239	direct	2	174267|175133	lin-5|tac-1
GO:0000030	mannosyltransferase activity	molecular_function	6239	direct	1	191628	dpy-19
GO:0000038	very long-chain fatty acid metabolic process	biological_process	6239	direct	2	174881|180950	daf-22|dhs-28
GO:0000045	autophagosome assembly	biological_process	6239	direct	2	180695|189705	hpk-1|epg-6
GO:0000049	tRNA binding	molecular_function	6239	direct	1	176826	tut-1
GO:0000062	fatty-acyl-CoA binding	molecular_function	6239	direct	1	176612	maa-1
GO:0000070	mitotic sister chromatid segregation	biological_process	6239	direct	22	171964|172521|173410|174256|174669|175603|175634|175813|176116|176359|176361|176509|177591|178196|179049|179684|179749|179853|180009|180040|186223|266830	hcp-4|capg-1|pqn-85|spdl-1|mix-1|smc-4|mel-28|him-10|kle-2|hcp-3|tbg-1|dpy-28|csr-1|dpy-26|hcp-1|capg-2|scc-3|lpin-1|sdc-3|cyb-3|cpar-1|hcp-6
GO:0000077	DNA damage checkpoint	biological_process	6239	direct	6	176065|176608|178201|179352|181261|183841	clk-2|mrt-2|him-6|atl-1|abl-1|uri-1
GO:0000082	G1/S transition of mitotic cell cycle	biological_process	6239	direct	1	172399	cye-1
GO:0000118	histone deacetylase complex	cellular_component	6239	direct	1	179959	hda-1
GO:0000122	negative regulation of transcription by RNA polymerase II	biological_process	6239	direct	59	172026|172311|172435|172442|172518|172584|172676|172732|172840|172917|172981|174399|174478|174533|174585|174721|175054|175538|175587|175659|175729|176050|176091|176093|176183|176548|176667|176702|177016|177743|177794|177859|177978|178970|178987|179165|179224|179959|180009|180431|180505|180848|181231|181337|181341|181539|181584|181588|181701|181723|185718|186440|187612|188793|191618|266820|266858|3565767|3896760	met-1|fars-1|sem-4|nars-1|wdr-23|eif-2beta|tlf-1|mef-2|nhr-69|blmp-1|daf-16|atf-2|eif-3.F|mab-3|ref-1|unc-130|daf-5|lars-1|atf-7|rars-1|clk-1|mml-1|mab-5|egl-5|met-2|tra-1|pie-1|mrg-1|lin-1|wnk-1|elt-1|sars-1|hars-1|let-418|fos-1|C37C3.2|pos-1|hda-1|sdc-3|daf-3|ceh-39|hbl-1|sex-1|lin-14|sdc-2|sel-7|daf-6|pag-3|sdc-1|hda-4|ces-1|F57B9.3|daf-8|cfi-1|ceh-16|smo-1|prdx-2|ubc-9|nsy-7
GO:0000132	establishment of mitotic spindle orientation	biological_process	6239	direct	43	171675|171722|171774|171954|172737|172761|172773|172831|172856|172890|173007|173064|173149|173167|173329|173338|174233|174317|174759|174803|174823|175020|175275|175773|175783|175802|175837|176352|176758|177057|177111|177602|177821|177836|177942|177987|178113|178210|179027|179217|180751|180982|266854	gpa-16|src-1|npp-13|npp-11|mel-26|ppfr-1|skr-2|tba-1|mom-5|ced-12|hmr-1|ced-1|gsk-3|tba-2|npp-4|hmp-2|cdc-42|mig-5|ooc-3|gpb-1|npp-3|mig-14|par-2|ced-6|par-3|wrm-1|dnc-2|ced-7|lis-1|ubxn-2|ced-10|sax-7|egl-20|npp-1|ced-5|dnc-1|par-5|let-99|gad-1|mom-2|mls-2|bar-1|dsh-2
GO:0000137	Golgi cis cisterna	cellular_component	6239	direct	1	176609	gbf-1
GO:0000138	Golgi trans cisterna	cellular_component	6239	direct	8	171956|172597|176454|180416|180553|181018|181759|259698	unc-108|lin-10|tbc-8|rund-1|hid-1|vps-52|rab-6.2|syx-6
GO:0000139	Golgi membrane	cellular_component	6239	direct	2	175100|182681	exl-1|rnf-121
GO:0000146	microfilament motor activity	molecular_function	6239	direct	1	259839	unc-54
GO:0000150	recombinase activity	molecular_function	6239	direct	1	177914	rad-51
GO:0000151	ubiquitin ligase complex	cellular_component	6239	direct	1	176816	pdr-1
GO:0000159	protein phosphatase type 2A complex	cellular_component	6239	direct	3	172886|175750|178117	rsa-1|paa-1|let-92
GO:0000165	MAPK cascade	biological_process	6239	direct	12	171872|172842|175545|177436|177460|177610|177921|179649|181004|181043|191743|24104671	mek-2|mom-4|mpk-1|lin-45|jnk-1|pmk-3|unc-43|pkc-1|mek-1|sek-1|pmk-1|nsy-1
GO:0000175	3'-5'-exoribonuclease activity	molecular_function	6239	direct	2	176868|187256	eri-1|parn-1
GO:0000178	exosome (RNase complex)	cellular_component	6239	direct	1	174634	crn-5
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	biological_process	6239	direct	9	171696|172391|172418|175103|175132|175367|177397|177435|179371	smg-2|smg-5|smg-1|smg-8|smg-9|smg-6|smg-3|smg-7|smg-4
GO:0000186	activation of MAPKK activity	biological_process	6239	direct	2	173128|24104671	dlk-1|nsy-1
GO:0000187	activation of MAPK activity	biological_process	6239	direct	12	173128|173904|175502|175802|176866|177610|178895|180481|181004|181043|185682|24104671	dlk-1|vhp-1|tir-1|wrm-1|kgb-1|pmk-3|mlk-1|cebp-1|mek-1|sek-1|mkk-4|nsy-1
GO:0000188	inactivation of MAPK activity	biological_process	6239	direct	1	173904	vhp-1
GO:0000209	protein polyubiquitination	biological_process	6239	direct	2	172303|174295	chn-1|ufd-2
GO:0000212	meiotic spindle organization	biological_process	6239	direct	11	172353|172374|172468|172612|172746|174350|175519|176164|176280|179049|179353	cdc-25.1|mei-2|bub-1|mei-1|aspm-1|zyg-9|tbb-2|knl-1|cls-2|hcp-1|hcp-2
GO:0000224	peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity	molecular_function	6239	direct	1	173028	png-1
GO:0000226	microtubule cytoskeleton organization	biological_process	6239	direct	6	172622|172712|173945|176392|177438|182257	tbcd-1|spd-2|cdc-14|arl-5|spd-3|txdc-9
GO:0000228	nuclear chromosome	cellular_component	6239	direct	7	174676|175492|178196|179819|179824|181341|181701	orc-2|dpy-27|dpy-26|somi-1|mes-4|sdc-2|sdc-1
GO:0000234	phosphoethanolamine N-methyltransferase activity	molecular_function	6239	direct	1	173901	pmt-1
GO:0000235	astral microtubule	cellular_component	6239	direct	7	171786|173945|174725|177987|179202|183199|3565059	tpxl-1|cdc-14|saps-1|dnc-1|air-1|pph-6|ebp-1
GO:0000242	pericentriolar material	cellular_component	6239	direct	4	172712|172859|173158|175837	spd-2|sys-1|car-1|dnc-2
