go_id	go_term	go_domain	size	genes
GO:0000002	mitochondrial genome maintenance	biological_process	2	171665|6418702
GO:0000003	reproduction	biological_process	2007	171590|171591|171594|171601|171602|171610|171619|171621|171630|171642|171656|171657|171658|171670|171675|171677|171683|171687|171691|171692|171693|171697|171700|171712|171739|171747|171749|171750|171751|171774|171778|171786|171788|171809|171810|171811|171816|171821|171822|171834|171840|171849|171853|171866|171872|171873|171877|171882|171883|171886|171892|171896|171901|171908|171912|171915|171917|171922|171935|171938|171943|171944|171946|171948|171949|171950|171952|171954|171955|171956|171960|171964|171970|171975|171980|171985|171988|171993|172005|172007|172009|172017|172018|172024|172026|172028|172029|172037|172041|172047|172050|172054|172061|172062|172070|172072|172074|172077|172081|172082|172088|172092|172110|172116|172123|172127|172134|172138|172139|172140|172145|172146|172153|172155|172159|172164|172167|172168|172174|172180|172182|172184|172192|172193|172194|172195|172196|172199|172201|172204|172205|172208|172216|172223|172225|172226|172231|172234|172238|172243|172244|172249|172250|172253|172258|172267|172274|172278|172280|172287|172302|172311|172312|172313|172320|172321|172322|172327|172338|172342|172344|172345|172350|172353|172357|172367|172368|172370|172371|172381|172394|172396|172399|172401|172404|172405|172406|172412|172413|172419|172420|172438|172442|172443|172444|172458|172460|172468|172474|172488|172491|172492|172499|172504|172505|172507|172508|172513|172515|172521|172524|172532|172533|172536|172539|172546|172554|172561|172562|172582|172584|172586|172591|172594|172598|172604|172610|172611|172617|172624|172636|172638|172639|172640|172641|172646|172648|172655|172657|172661|172662|172664|172666|172670|172673|172674|172677|172679|172680|172681|172682|172687|172693|172712|172715|172725|172734|172735|172741|172742|172743|172746|172748|172755|172760|172768|172773|172775|172777|172780|172782|172783|172784|172789|172792|172794|172801|172802|172803|172805|172814|172815|172818|172823|172825|172831|172832|172839|172851|172856|172857|172858|172859|172860|172864|172867|172883|172884|172886|172891|172895|172901|172902|172910|172915|172917|172920|172921|172924|172929|172938|172939|172942|172943|172944|172947|172954|172957|172958|172959|172967|172969|172978|172979|172985|172999|173007|173013|173027|173039|173058|173072|173073|173075|173078|173086|173100|173122|173124|173134|173137|173141|173156|173158|173161|173167|173168|173169|173198|173204|173211|173216|173221|173224|173225|173231|173233|173235|173238|173257|173260|173277|173287|173296|173309|173310|173319|173320|173329|173334|173335|173340|173342|173348|173349|173353|173362|173368|173370|173373|173383|173384|173385|173387|173394|173401|173405|173415|173425|173428|173437|173439|173440|173449|173457|173459|173468|173484|173504|173505|173510|173518|173520|173581|173584|173597|173601|173602|173618|173635|173696|173763|173764|173767|173768|173773|173778|173782|173788|173807|173808|173811|173812|173819|173828|173846|173858|173859|173872|173873|173890|173896|173901|173904|173914|173920|173931|173937|173946|173955|173956|173967|173968|173986|173987|173996|174000|174002|174004|174016|174017|174023|174031|174034|174038|174040|174042|174044|174051|174055|174059|174072|174090|174099|174109|174121|174137|174138|174144|174145|174149|174150|174151|174153|174157|174158|174159|174166|174167|174173|174174|174175|174177|174179|174194|174197|174198|174199|174203|174210|174233|174242|174244|174256|174257|174260|174264|174267|174268|174271|174272|174273|174274|174285|174305|174309|174311|174314|174318|174319|174322|174329|174330|174332|174333|174346|174351|174364|174365|174367|174371|174374|174378|174379|174380|174381|174387|174388|174390|174396|174401|174417|174421|174422|174423|174428|174431|174435|174440|174443|174452|174458|174476|174477|174478|174482|174484|174505|174517|174531|174534|174535|174545|174552|174554|174571|174572|174579|174580|174586|174588|174590|174594|174595|174596|174597|174598|174600|174612|174622|174624|174630|174632|174645|174653|174658|174659|174661|174663|174673|174676|174677|174680|174685|174689|174694|174695|174696|174697|174698|174699|174702|174713|174715|174725|174734|174738|174743|174748|174749|174762|174763|174782|174785|174787|174788|174789|174790|174803|174807|174808|174823|174824|174830|174834|174836|174837|174841|174850|174862|174892|174898|174900|174901|174925|174951|174974|174992|174997|175001|175006|175027|175030|175031|175032|175038|175040|175056|175066|175067|175071|175074|175094|175096|175097|175098|175117|175126|175138|175141|175145|175149|175167|175173|175174|175175|175189|175195|175201|175205|175206|175220|175221|175222|175233|175235|175242|175244|175247|175248|175249|175251|175252|175254|175270|175272|175273|175275|175279|175281|175284|175286|175316|175338|175339|175353|175359|175360|175366|175376|175378|175383|175384|175386|175393|175395|175397|175398|175403|175410|175413|175414|175429|175433|175442|175443|175444|175459|175460|175461|175462|175464|175469|175474|175492|175501|175502|175504|175517|175519|175524|175525|175533|175538|175545|175547|175549|175555|175556|175571|175572|175574|175581|175583|175584|175585|175588|175598|175602|175604|175605|175621|175628|175634|175638|175647|175654|175659|175660|175662|175664|175666|175668|175670|175671|175675|175679|175680|175690|175693|175700|175703|175704|175707|175710|175716|175722|175723|175725|175726|175727|175729|175735|175739|175750|175753|175754|175770|175772|175775|175776|175783|175786|175789|175796|175801|175802|175804|175813|175817|175818|175819|175825|175826|175827|175840|175851|175852|175861|175862|175877|175879|175885|175886|175890|175895|175900|175901|175903|175905|175906|175907|175912|175918|175920|175921|175922|175925|175934|175944|175956|175960|175964|175966|175967|175968|175971|175972|175975|175976|175983|175985|175986|175998|176000|176001|176002|176003|176004|176005|176006|176007|176008|176009|176010|176011|176012|176013|176015|176020|176023|176024|176031|176032|176034|176047|176051|176052|176053|176055|176059|176060|176061|176064|176065|176070|176071|176072|176076|176083|176089|176092|176094|176097|176098|176103|176115|176116|176118|176121|176133|176134|176138|176139|176143|176146|176147|176148|176149|176153|176161|176164|176172|176180|176183|176189|176196|176197|176207|176231|176232|176233|176237|176240|176253|176256|176257|176265|176266|176267|176268|176282|176286|176289|176290|176291|176292|176296|176301|176314|176318|176319|176320|176322|176323|176327|176328|176329|176330|176334|176338|176343|176345|176358|176359|176361|176368|176369|176373|176374|176380|176382|176383|176385|176386|176392|176393|176394|176396|176419|176425|176430|176434|176437|176453|176465|176466|176468|176482|176486|176487|176491|176503|176504|176506|176507|176512|176517|176519|176532|176536|176543|176548|176554|176559|176563|176564|176574|176580|176594|176605|176609|176613|176614|176618|176624|176625|176635|176651|176660|176667|176668|176673|176679|176683|176684|176688|176690|176697|176702|176703|176704|176706|176707|176718|176729|176733|176742|176750|176754|176755|176758|176761|176769|176773|176774|176775|176783|176784|176790|176793|176802|176808|176815|176825|176840|176848|176849|176855|176858|176860|176863|176866|176870|176882|176891|176905|176913|176922|176927|176928|176931|176932|176933|176934|176946|176951|176957|176975|176978|176979|176992|177003|177004|177016|177017|177018|177020|177066|177070|177086|177101|177103|177116|177129|177135|177140|177145|177157|177161|177170|177190|177192|177194|177195|177203|177212|177217|177231|177235|177236|177237|177242|177243|177254|177280|177281|177285|177292|177324|177325|177329|177335|177342|177343|177344|177345|177348|177349|177351|177354|177355|177356|177360|177367|177368|177373|177383|177389|177392|177406|177436|177440|177442|177455|177456|177458|177461|177475|177482|177491|177497|177503|177504|177513|177521|177533|177538|177541|177543|177546|177551|177552|177561|177562|177564|177566|177580|177583|177587|177589|177591|177595|177609|177611|177616|177617|177620|177628|177631|177636|177638|177647|177654|177656|177657|177659|177666|177673|177674|177678|177703|177710|177729|177730|177734|177738|177753|177755|177757|177794|177804|177816|177824|177833|177834|177836|177837|177840|177848|177850|177853|177855|177856|177858|177859|177873|177875|177891|177895|177899|177903|177906|177908|177923|177926|177929|177934|177956|177964|177965|177976|177978|177979|177987|177988|177994|178001|178006|178012|178013|178015|178016|178020|178021|178024|178031|178037|178046|178047|178048|178049|178050|178055|178056|178060|178061|178066|178068|178074|178077|178078|178083|178088|178089|178096|178097|178101|178103|178104|178113|178117|178118|178120|178122|178130|178135|178143|178147|178148|178150|178152|178156|178173|178181|178183|178184|178188|178189|178191|178210|178229|178250|178254|178259|178260|178272|178279|178289|178293|178320|178336|178342|178345|178346|178354|178365|178382|178387|178388|178402|178408|178411|178412|178446|178447|178457|178458|178468|178483|178486|178489|178493|178494|178495|178496|178507|178508|178532|178537|178538|178555|178578|178582|178587|178614|178620|178629|178640|178645|178657|178662|178669|178670|178689|178778|178788|178791|178829|178830|178831|178846|178854|178860|178873|178887|178938|178943|178944|178950|178953|178956|178961|178970|178979|178987|178988|178989|178991|178992|179025|179026|179043|179045|179052|179055|179063|179064|179091|179096|179100|179103|179106|179120|179152|179153|179154|179158|179160|179162|179165|179171|179184|179193|179202|179217|179223|179227|179230|179231|179233|179243|179262|179266|179274|179276|179307|179340|179341|179342|179343|179356|179357|179358|179388|179409|179413|179417|179439|179442|179443|179445|179458|179477|179481|179484|179486|179508|179509|179510|179522|179524|179533|179534|179535|179537|179541|179558|179571|179582|179592|179598|179611|179639|179641|179643|179671|179672|179676|179683|179691|179712|179724|179725|179744|179748|179749|179781|179788|179796|179802|179824|179828|179833|179853|179877|179884|179893|179912|179919|179921|179941|179942|179945|179958|179959|179967|179971|179972|179995|179998|179999|180010|180022|180023|180040|180044|180047|180050|180072|180073|180074|180115|180127|180133|180168|180180|180231|180236|180240|180257|180287|180304|180317|180324|180325|180343|180357|180368|180398|180410|180449|180461|180494|180514|180522|180532|180535|180553|180573|180574|180581|180630|180631|180644|180646|180671|180688|180692|180704|180718|180722|180738|180747|180748|180767|180780|180783|180809|180819|180833|180843|180848|180864|180866|180876|180880|180914|180918|180919|180956|180980|180985|181002|181004|181019|181025|181030|181036|181041|181044|181055|181082|181115|181158|181172|181179|181194|181197|181231|181248|181250|181264|181272|181274|181291|181292|181321|181337|181339|181340|181341|181347|181348|181362|181370|181432|181450|181456|181468|181472|181473|181499|181501|181504|181545|181566|181620|181638|181644|181646|181648|181650|181708|181767|181774|181775|181821|181886|181907|181959|181999|182004|182022|182029|182124|182134|182158|182226|182257|182280|182329|182479|182480|182625|182671|182719|182726|182758|182800|182860|182929|182980|183024|183025|183040|183055|183056|183125|183241|183250|183279|183399|183400|183428|183457|183473|183628|183656|183669|183737|183841|183853|183855|183866|183887|183953|183959|183993|184005|184091|184097|184113|184117|184200|184267|184285|184304|184305|184313|184487|184508|184752|184778|184803|184804|184809|184868|184886|184935|184953|185022|185060|185154|185213|185227|185322|185323|185332|185404|185405|185424|185443|185445|185446|185448|185604|185680|185681|185707|185764|185803|185809|185853|185872|186223|186242|186250|186251|186322|186325|186356|186375|186411|186440|186442|186523|186604|186628|186642|186670|186671|186712|186756|186840|186851|186855|186982|187005|187060|187086|187119|187120|187165|187190|187311|187337|187341|187451|187529|187602|187639|187696|187716|187771|187779|187780|187799|187994|188274|188311|188355|188435|188456|188488|188492|188569|188582|188620|188792|188951|189064|189077|189108|189109|189234|189252|189267|189479|189580|189590|189618|189783|189844|190048|190078|190099|190101|190105|190203|190262|190485|190493|190588|190617|190737|190803|190805|190954|191143|191151|191199|191277|191404|191523|191525|191627|191632|191667|191668|191669|191670|191671|191672|191675|191676|191677|191678|191679|191681|191690|191694|191708|191713|191735|191742|191745|191771|191914|192019|246008|259316|259389|259393|259442|259501|259522|259584|259653|259704|259744|260040|260116|266650|266819|266820|266825|266830|266836|266837|266842|266844|266845|266847|266853|266854|266859|353483|353487|3564770|3564797|3564829|3564910|3564940|3564944|3564968|3564970|3564983|3565010|3565051|3565054|3565069|3565081|3565124|3565214|3565302|3565337|3565338|3565352|3565366|3565419|3565440|3565442|3565525|3565561|3565610|3565661|3565767|3565784|3565801|3565860|3565873|3565910|3565921|3565967|3565980|3565996|3896719|3896724|3896748|4363023|4363068|4926894|4927037|6418641|6418702|13179125|13179126|13179128|13179252|13179355|13179419|13179671|13179745|13179994|13180020|13180039|13180257|13180258|13180429|13180510|13180512|13180513|13180530|13180531|13180689|13180709|13180710|13180711|13180975|13181159|13181512|13181632|13181633|13181817|13181880|13181886|13181944|13182187|13182188|13182349|13183099|13183210|13183315|13183337|13183547|13183576|13183640|13183890|13184661|13184808|13185313|13185465|13186237|13186770|13186977|13187173|13187209|13187297|13187318|13187319|13187320|13187322|13187333|13187664|13187896|13188030|13188180|13188416|13188851|13188968|13188986|13189160|13189214|13189229|13189230|13189328|13189383|13189823|13190091|13190158|13190589|13190649|13190814|13191215|13191216|13191341|13191451|13191476|13191697|13191698|13191846|13191863|13192074|13192075|13192355|13192642|13192904|13194026|13196516|13196517|13196518|13196765|13197196|13198168|13198262|13198628|13198804|13198833|13213096|13213783|13213784|13214041|13214160|13214176|13214179|13214180|13214743|13214854|13215076|13215077|13215089|13216076|13216077|13216078|13217006|13217062|13218918|13219875|13220073|13220074|13220180|13220181|13220182|13220514|13221362|13221363|13221364|13221365|13221366|13221367|13221387|13221529|13221947|13222153|13222206|13222884|13222885|13222886|13222887|13223535|13223545|13223862|13223864|13223950|13224197|13224437
GO:0000014	single-stranded DNA endodeoxyribonuclease activity	molecular_function	1	174809
GO:0000015	phosphopyruvate hydratase complex	cellular_component	1	174423
GO:0000022	mitotic spindle elongation	biological_process	1	175133
GO:0000028	ribosomal small subunit assembly	biological_process	2	172313|175628
GO:0000030	mannosyltransferase activity	molecular_function	1	191628
GO:0000041	transition metal ion transport	biological_process	3	177044|180939|191766
GO:0000042	protein targeting to Golgi	biological_process	2	176378|180606
GO:0000045	autophagic vacuole assembly	biological_process	8	175793|176150|176921|178561|180311|180949|183959|189705
