go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0000002	mitochondrial genome maintenance	biological_process	9823	direct	2	100513238|100517764	SLC25A36|SLC25A33
GO:0000009	alpha-1,6-mannosyltransferase activity	molecular_function	9823	direct	2	100520494|100525584	ALG12|PIGV
GO:0000012	single strand break repair	biological_process	9823	direct	4	387596|100153247|100519604|100523131	APTX|TDP1|XRCC1|TRPC2
GO:0000014	single-stranded DNA endodeoxyribonuclease activity	molecular_function	9823	direct	3	100514888|100515859|100516427	ENDOG|EXOG|ERCC4
GO:0000015	phosphopyruvate hydratase complex	cellular_component	9823	direct	4	692156|100157750|100158218|100738870	ENO3|ENO2|ENO4|ENO1
GO:0000026	alpha-1,2-mannosyltransferase activity	molecular_function	9823	direct	3	100515767|100519965|100524712	PIGB|ALG9|PIGZ
GO:0000027	ribosomal large subunit assembly	biological_process	9823	direct	20	396768|733593|100049695|100135671|100152218|100155455|100511022|100511136|100513502|100514266|100514795|100516964|100523114|100525264|100525725|100533476|100622679|100624752|100626208|110261400	RPL3|RPL10|RPLP0|RPL5|LOC100152218|LOC100155455|MRPL20|MRTO4|BRIX1|RPL10L|RPL23A|TRAF7|LOC100523114|RPF2|MDN1|PPAN|RPL3L|NOP53|NLE1|LOC110261400
GO:0000028	ribosomal small subunit assembly	biological_process	9823	direct	21	397607|414415|414420|641351|100154020|100515676|100517165|100518254|100518578|100519021|100519373|100523110|100525357|100525613|100623705|100625121|100738416|102168143|110259542|110262214|110262272	RPS15|MRPS11|RPS28|RPSA|LOC100154020|LOC100515676|RPS5|RPS19|ERAL1|RPS27|LOC100519373|LOC100523110|MRPS7|LOC100525613|PWP2|RRP7A|RPS27L|LOC102168143|RPS14|LOC110262214|LOC110262272
GO:0000030	mannosyltransferase activity	molecular_function	9823	direct	10	100152211|100155024|100524193|100524643|100524658|100525550|100525803|100620150|100621064|100624475	TMTC3|DPY19L4|ALG1|TMTC4|DPY19L2|DPY19L1|POMT1|TMTC2|DPY19L3|TMTC1
GO:0000032	cell wall mannoprotein biosynthetic process	biological_process	9823	direct	1	100513376	GMPPB
GO:0000033	alpha-1,3-mannosyltransferase activity	molecular_function	9823	direct	1	100113423	ALG2
GO:0000035	acyl binding	molecular_function	9823	direct	1	100312976	NDUFAB1
GO:0000036	acyl carrier activity	molecular_function	9823	direct	1	100312976	NDUFAB1
GO:0000038	very long-chain fatty acid metabolic process	biological_process	9823	direct	5	448982|100113422|100516877|100522126|102158419	ACSL1|ACOX1|ACOX2|ACSL6|SLC27A5
GO:0000045	autophagosome assembly	biological_process	9823	direct	31	503700|733576|100152247|100153716|100154257|100155666|100157190|100157451|100217389|100322893|100462716|100462717|100462745|100462746|100462749|100462751|100462752|100462754|100511396|100512673|100512852|100513186|100516128|100519386|100521968|100522609|100622592|100622699|100739102|110257666|110260663	PIK3C3|BECN1|TP53INP2|UBXN2B|ELAPOR1|ATG14|ATG3|TP53INP1|STING1|MAP1LC3A|ATG2B|ATG2A|ATG12|ATG16L1|ATG7|GABARAPL1|GABARAP|MAP1LC3B|ATG16L2|BECN2|MAP1LC3C|NSFL1C|ATG13|EMC6|GABARAPL2|UBXN2A|UBQLN1|RB1CC1|ATG5|UBQLN2|ATG101
