go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0000001	mitochondrion inheritance	biological_process	214684	direct	1	3254530	CNK01670
GO:0000002	mitochondrial genome maintenance	biological_process	214684	direct	3	3255908|3256981|3259484	CNB05530|CND04080|CNI04060
GO:0000009	alpha-1,6-mannosyltransferase activity	molecular_function	214684	direct	7	3253625|3253841|3256119|3256667|3257424|3258444|3259486	CNA01470|CNA07230|CNC04850|CNC03430|CND03380|CNF01430|CNI01080
GO:0000011	vacuole inheritance	biological_process	214684	direct	1	3253261	CNA03500
GO:0000012	single strand break repair	biological_process	214684	direct	2	3256491|3256884	CNC04800|CND03200
GO:0000014	single-stranded DNA endodeoxyribonuclease activity	molecular_function	214684	direct	2	3257792|3259172	CNE03360|CNH01820
GO:0000015	phosphopyruvate hydratase complex	cellular_component	214684	direct	3	3256354|3257750|3257906	CNC00160|CNE00040|CNE05250
GO:0000022	mitotic spindle elongation	biological_process	214684	direct	2	3258173|3258366	CNF01720|CNF02670
GO:0000026	alpha-1,2-mannosyltransferase activity	molecular_function	214684	direct	5	3255618|3255843|3256567|3257243|3258111	CNB00170|CNB03210|CNC05050|CND00120|CNF00920
GO:0000027	ribosomal large subunit assembly	biological_process	214684	direct	16	3253231|3253951|3254120|3254568|3255777|3255988|3256139|3256387|3256487|3256686|3257080|3257407|3257527|3257913|3258816|3258903	CNA04950|CNA06470|CNJ01380|CNK02240|CNB02830|CNB02360|CNC05710|CNC05360|CNC01060|CNC00350|CND05450|CND03120|CNE03060|CNE01670|CNG00300|CNG01700
GO:0000028	ribosomal small subunit assembly	biological_process	214684	direct	11	3254434|3254693|3256233|3256923|3258082|3258345|3258799|3258886|3258929|3259390|3259537	CNK01950|CNK03230|CNC06100|CND06280|CNF03840|CNF00670|CNG00800|CNG02740|CNG04380|CNI04340|CNI02150
GO:0000030	mannosyltransferase activity	molecular_function	214684	direct	2	3253851|3259232	CNA06670|CNH00360
GO:0000032	cell wall mannoprotein biosynthetic process	biological_process	214684	direct	2	3255843|3256248	CNB03210|CNC03020
GO:0000033	alpha-1,3-mannosyltransferase activity	molecular_function	214684	direct	1	3257232	CND00660
GO:0000035	acyl binding	molecular_function	214684	direct	2	3256895|3257425	CND04150|CND04410
GO:0000036	acyl carrier activity	molecular_function	214684	direct	2	3256895|3257425	CND04150|CND04410
GO:0000045	autophagosome assembly	biological_process	214684	direct	13	3253267|3254480|3254492|3255538|3255809|3256109|3256443|3257025|3258051|3259392|36392861|36392872|36392873	CNA07560|CNK00670|CNK00360|CNN02410|CNB03120|CNB00700|CNC02730|CND05360|CNF03930|CNI00160|CNE02015|CNE03115|CNE03125
GO:0000049	tRNA binding	molecular_function	214684	direct	23	3253635|3254248|3254405|3255301|3255449|3255620|3256013|3256197|3256532|3256558|3257002|3257237|3257290|3257540|3257739|3257804|3258134|3258249|3258850|3259082|3259530|36392880|36392927	CNA02290|CNJ02270|CNK01030|CNN01660|CNN01050|CNB00380|CNB04410|CNC05170|CNC06160|CNC06600|CND05490|CND01480|CND00130|CNE02810|CNE04150|CNE01870|CNF02620|CNF01530|CNG00280|CNH00340|CNI03160|CNE04595|CNG01105
GO:0000050	urea cycle	biological_process	214684	direct	1	3257332	CND00700
GO:0000053	argininosuccinate metabolic process	biological_process	214684	direct	1	3257332	CND00700
GO:0000054	ribosomal subunit export from nucleus	biological_process	214684	direct	4	3253524|3254179|3256187|3257924	CNA07330|CNJ00650|CNC01470|CNE02890
GO:0000055	ribosomal large subunit export from nucleus	biological_process	214684	direct	5	3254570|3255459|3257127|3258811|3259393	CNK01600|CNN00090|CND04460|CNG01660|CNI03640
GO:0000056	ribosomal small subunit export from nucleus	biological_process	214684	direct	4	3256543|3257127|3258725|3258811	CNC02570|CND04460|CNG02750|CNG01660
GO:0000062	fatty-acyl-CoA binding	molecular_function	214684	direct	4	3255269|3257207|3258075|3258930	CNM01420|CND03160|CNF03430|CNG03020
GO:0000064	L-ornithine transmembrane transporter activity	molecular_function	214684	direct	3	3254297|3255404|3258786	CNJ01640|CNN02270|CNG01980
GO:0000070	mitotic sister chromatid segregation	biological_process	214684	direct	7	3253614|3254438|3256719|3256843|3258537|3259415|3259539	CNA01600|CNK00170|CNC00480|CND02700|CNG01080|CNI02940|CNI02500
GO:0000076	DNA replication checkpoint signaling	biological_process	214684	direct	3	3257539|3258248|36393048	CNE00810|CNF00340|CNJ00415
GO:0000077	DNA damage checkpoint signaling	biological_process	214684	direct	6	3254655|3255077|3255831|3255919|3256954|3257797	CNK02230|CNM01750|CNB04200|CNB05390|CND04680|CNE03070
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	biological_process	214684	direct	10	3253374|3253713|3253848|3254157|3254549|3255259|3257854|3258870|3259277|3259578	CNA04250|CNA00170|CNA01720|CNJ00160|CNK01480|CNM00990|CNE04400|CNG01990|CNH01760|CNI01430
GO:0000082	G1/S transition of mitotic cell cycle	biological_process	214684	direct	2	3256126|3257076	CNC01750|CND05500
GO:0000086	G2/M transition of mitotic cell cycle	biological_process	214684	direct	3	3254157|3256447|3257854	CNJ00160|CNC00870|CNE04400
GO:0000095	S-adenosyl-L-methionine transmembrane transporter activity	molecular_function	214684	direct	1	3258608	CNG03030
GO:0000096	sulfur amino acid metabolic process	biological_process	214684	direct	1	3259637	CNI03560
GO:0000103	sulfate assimilation	biological_process	214684	direct	3	3253937|3255015|3257976	CNA03210|CNL05500|CNE03380
GO:0000104	succinate dehydrogenase activity	molecular_function	214684	direct	1	3253728	CNA03530
GO:0000105	L-histidine biosynthetic process	biological_process	214684	direct	7	3253857|3255591|3256019|3256356|3257007|3257456|3259352	CNA07220|CNB01460|CNB03030|CNC04790|CND01510|CND06120|CNH01620
GO:0000107	imidazoleglycerol-phosphate synthase activity	molecular_function	214684	direct	1	3253857	CNA07220
GO:0000110	nucleotide-excision repair factor 1 complex	cellular_component	214684	direct	3	3258456|3258950|3259172	CNF01110|CNG01380|CNH01820
GO:0000111	nucleotide-excision repair factor 2 complex	cellular_component	214684	direct	1	3257118	CND04530
GO:0000112	nucleotide-excision repair factor 3 complex	cellular_component	214684	direct	1	3253925	CNA05940
GO:0000118	histone deacetylase complex	cellular_component	214684	direct	3	3255846|3256392|3256877	CNB00050|CNC00780|CND06060
GO:0000122	negative regulation of transcription by RNA polymerase II	biological_process	214684	direct	17	3253806|3254251|3254385|3255879|3256113|3256249|3256316|3256851|3257040|3257330|3257518|3257530|3257534|3257730|3258205|3258237|3258938	CNA01820|CNJ02920|CNK01220|CNB03080|CNB03300|CNC05900|CNC05810|CND03250|CND04120|CND04260|CNE05010|CNE05140|CNE02030|CNE04500|CNF01740|CNF02900|CNG01300
GO:0000123	histone acetyltransferase complex	cellular_component	214684	direct	1	3253516	CNA03280
GO:0000124	SAGA complex	cellular_component	214684	direct	15	3253675|3254228|3254525|3254705|3255396|3256022|3256896|3256932|3256980|3257734|3257740|3258527|3258759|3259186|3259599	CNA06110|CNJ01070|CNK01010|CNK03120|CNN01180|CNB03400|CND05070|CND06400|CND06310|CNE00290|CNE01470|CNG03880|CNG03620|CNH03410|CNI00430
GO:0000126	transcription factor TFIIIB complex	cellular_component	214684	direct	2	3253399|3258296	CNA03120|CNF00660
GO:0000127	transcription factor TFIIIC complex	cellular_component	214684	direct	6	3253879|3254275|3255348|3256038|3256198|3259507	CNA01510|CNJ00810|CNN01440|CNB03420|CNC05180|CNI03090
GO:0000132	establishment of mitotic spindle orientation	biological_process	214684	direct	3	3255479|3257331|3259703	CNN00810|CND01810|CNI02480
GO:0000136	mannan polymerase complex	cellular_component	214684	direct	5	3253625|3253841|3257424|3258444|3259486	CNA01470|CNA07230|CND03380|CNF01430|CNI01080
GO:0000137	Golgi cis cisterna	cellular_component	214684	direct	1	3257429	CND03010
GO:0000138	Golgi trans cisterna	cellular_component	214684	direct	1	3253994	CNA00130
GO:0000139	Golgi membrane	cellular_component	214684	direct	35	3253332|3253361|3253415|3253451|3254057|3254242|3254747|3254771|3254807|3254906|3255035|3255285|3255737|3256000|3256031|3256303|3256411|3256437|3256587|3256913|3257244|3257429|3257535|3258173|3258366|3258508|3258561|3258932|3258936|3259191|3259198|3259506|3259650|3259680|36393143	CNA04500|CNA04190|CNA03040|CNA00920|CNJ00910|CNJ03350|CNL04870|CNL04350|CNL04830|CNL05690|CNL03760|CNM01340|CNB04400|CNB01300|CNB03170|CNC01880|CNC00950|CNC06760|CNC01500|CND03940|CND03150|CND03010|CNE01950|CNF01720|CNF02670|CNF00420|CNG02880|CNG00180|CNG03330|CNH03760|CNH01120|CNI00720|CNI04370|CNI03460|CNM01135
GO:0000140	acylglycerone-phosphate reductase (NADP+) activity	molecular_function	214684	direct	1	3258673	CNG00470
GO:0000145	exocyst	cellular_component	214684	direct	9	3253505|3253529|3254470|3254663|3255732|3257270|3259307|3259505|3259643	CNA07140|CNA02420|CNK01840|CNK02540|CNB00640|CND00210|CNH01700|CNI02110|CNI02090
GO:0000146	microfilament motor activity	molecular_function	214684	direct	3	3254871|3256760|3257454	CNL04540|CNC06470|CND05780
GO:0000147	actin cortical patch assembly	biological_process	214684	direct	4	3255594|3257363|3258358|36392954	CNB03330|CND05310|CNF02400|CNG03630
GO:0000148	1,3-beta-D-glucan synthase complex	cellular_component	214684	direct	1	3255447	CNN02320
