go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0000012	single strand break repair	biological_process	352472	direct	2	8621917|8628891	adprt1B|adprt2
GO:0000022	mitotic spindle elongation	biological_process	352472	direct	1	8618327	gskA
GO:0000045	autophagosome assembly	biological_process	352472	direct	6	8616014|8616380|8619939|8621274|8623676|8624973	glcS|tipC|tipD|ugpB|wdr45l|vmp1
GO:0000049	tRNA binding	molecular_function	352472	direct	1	8617403	drpp30
GO:0000062	fatty-acyl-CoA binding	molecular_function	352472	direct	1	8617276	acbA
GO:0000070	mitotic sister chromatid segregation	biological_process	352472	direct	1	8618603	sun1
GO:0000077	DNA damage checkpoint signaling	biological_process	352472	direct	2	8621781|8628891	adprt1A|adprt2
GO:0000122	negative regulation of transcription by RNA polymerase II	biological_process	352472	direct	2	8627717|8629493	rblA|mybA
GO:0000126	transcription factor TFIIIB complex	cellular_component	352472	direct	3	8620220|8622948|8624063	tbpA|brf1|bdp1
GO:0000139	Golgi membrane	cellular_component	352472	direct	5	8617652|8618583|8623640|8624000|8628601	DDB_G0270284|plip|rabS|DDB_G0283271|rab2A
GO:0000145	exocyst	cellular_component	352472	direct	5	8618596|8624751|8626283|8629265|8629504	exoc7|exoc4|exoc5|exoc3|exoc6
GO:0000146	microfilament motor activity	molecular_function	352472	direct	9	8618367|8620031|8621248|8622308|8622497|8625606|8626753|8626983|8628615	myoJ|myoD|mlcE|mlkA|myoA|mhcA|myoE|myoB|myoM
GO:0000149	SNARE binding	molecular_function	352472	direct	1	8621557	clmA
GO:0000155	phosphorelay sensor kinase activity	molecular_function	352472	direct	1	8622946	dhkA
GO:0000156	phosphorelay response regulator activity	molecular_function	352472	direct	2	8619608|8624583	dokA|regA
GO:0000159	protein phosphatase type 2A complex	cellular_component	352472	direct	2	8622574|8624194	psrA|pppA
GO:0000160	phosphorelay signal transduction system	biological_process	352472	direct	2	8623852|8624583	rdeA|regA
GO:0000165	MAPK cascade	biological_process	352472	direct	8	8617426|8620948|8623068|8624359|8624571|8624989|8625242|8626227	mekA|gpbA|rasC|pkaC|gefA|dagA|gpaD|rgaA
GO:0000166	nucleotide binding	molecular_function	352472	direct	2	8617525|8620920	rab11A|dgkA
GO:0000172	ribonuclease MRP complex	cellular_component	352472	direct	1	8626680	pop4
GO:0000182	rDNA binding	molecular_function	352472	direct	1	8618543	hspC
GO:0000224	peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity	molecular_function	352472	direct	1	8616417	DDB_G0268168
GO:0000226	microtubule cytoskeleton organization	biological_process	352472	direct	8	8616510|8617398|8622464|8622777|8623800|8624438|8624482|8624639	mtaA|fttB|DDB_G0280249|dicA|DDB_G0282851|DDB_G0284167|DDB_G0284219|kif8
GO:0000235	astral microtubule	cellular_component	352472	direct	1	8624179	eb1
GO:0000242	pericentriolar material	cellular_component	352472	direct	1	8622148	DDB_G0279649
GO:0000266	mitochondrial fission	biological_process	352472	direct	1	8626532	aif
GO:0000278	mitotic cell cycle	biological_process	352472	direct	4	8616029|8617766|8619508|8620178	icpA|nek2|kif9|cycB
