go_id	go_term	go_domain	size	genes
GO:0000002	mitochondrial genome maintenance	biological_process	2	326729|447945
GO:0000003	reproduction	biological_process	1	406285
GO:0000009	alpha-1,6-mannosyltransferase activity	molecular_function	25	393361|393448|406477|446214|492466|497615|497644|503760|553668|553716|558716|559073|559373|559443|559736|562739|568500|568547|568888|569494|570248|100170813|100310831|100330695|101669768
GO:0000012	single strand break repair	biological_process	1	445480
GO:0000014	single-stranded DNA endodeoxyribonuclease activity	molecular_function	2	327322|503536
GO:0000015	phosphopyruvate hydratase complex	cellular_component	5	334116|378963|393668|402874|558487
GO:0000026	alpha-1,2-mannosyltransferase activity	molecular_function	24	393361|393448|406477|446214|492466|497615|497644|503760|553668|553716|558716|559073|559373|559443|559736|562739|568500|568547|568888|570248|100170813|100310831|100330695|101669768
GO:0000027	ribosomal large subunit assembly	biological_process	2	406587|415250
GO:0000028	ribosomal small subunit assembly	biological_process	6	266990|337148|393818|394027|550241|569087
GO:0000030	mannosyltransferase activity	molecular_function	31	334161|368327|393361|393448|393598|406477|446214|492466|497615|497644|503760|553668|553716|553725|558716|559073|559373|559443|559736|562739|563878|568500|568547|568888|569494|569769|570248|100170813|100310831|100330695|101669768
GO:0000033	alpha-1,3-mannosyltransferase activity	molecular_function	24	393361|393448|406477|446214|492466|497615|497644|503760|553668|553716|558716|559073|559373|559443|559736|562739|568500|568547|568888|570248|100170813|100310831|100330695|101669768
GO:0000042	protein targeting to Golgi	biological_process	5	336159|336339|393811|445205|100537975
GO:0000045	autophagic vacuole assembly	biological_process	31	322144|322425|326974|336632|368883|393200|393210|393268|393362|393405|393846|403036|406466|415193|437002|448859|492528|492805|494180|550552|553778|554140|558848|567680|568021|791223|100000242|100009663|100037316|100170793|100537478
GO:0000046	autophagic vacuole fusion	biological_process	5	324307|492808|556500|794692|100151338
GO:0000049	tRNA binding	molecular_function	14	324940|335392|336459|368235|393098|393123|445166|449779|553625|557725|558020|562232|692329|793097
GO:0000050	urea cycle	biological_process	6	266992|322614|447864|555623|570368|794667
GO:0000054	ribosomal subunit export from nucleus	biological_process	1	30572
GO:0000055	ribosomal large subunit export from nucleus	biological_process	1	286746
GO:0000062	fatty-acyl-CoA binding	molecular_function	9	324090|393831|406270|406368|436918|553674|560569|619256|100004736
GO:0000070	mitotic sister chromatid segregation	biological_process	5	30453|393209|492707|552978|570062
GO:0000075	cell cycle checkpoint	biological_process	2	393176|563903
GO:0000076	DNA replication checkpoint	biological_process	1	445058
GO:0000077	DNA damage checkpoint	biological_process	9	30590|393176|393574|393872|403064|436934|503536|563903|567050
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	biological_process	26	30188|30222|58025|192295|192341|321464|326088|327568|334465|334868|335429|368316|404206|415165|415195|447870|450080|541325|553269|553650|561391|565038|569432|767751|767752|799608
GO:0000082	G1/S transition of mitotic cell cycle	biological_process	6	30188|30222|170446|415165|561754|768201
GO:0000086	G2/M transition of mitotic cell cycle	biological_process	4	405878|436936|445215|569530
GO:0000095	S-adenosyl-L-methionine transmembrane transporter activity	molecular_function	1	560478
GO:0000103	sulfate assimilation	biological_process	7	80939|336637|394113|402938|436734|559488|777719
GO:0000104	succinate dehydrogenase activity	molecular_function	4	393884|436762|445129|445500
GO:0000110	nucleotide-excision repair factor 1 complex	cellular_component	1	327322
GO:0000118	histone deacetylase complex	cellular_component	5	114429|393581|553608|560294|568877
GO:0000120	RNA polymerase I transcription factor complex	cellular_component	1	567105
GO:0000122	negative regulation of transcription from RNA polymerase II promoter	biological_process	74	30098|30101|30113|30222|30438|30543|30590|30612|30631|30632|30637|30639|30670|57930|260407|322309|323246|323346|323473|323882|325372|327035|327500|335250|335916|336038|368221|368671|386659|386660|393965|402941|406246|406350|407086|407655|415099|415100|415101|436585|445099|447933|448949|450059|541423|541533|550389|550545|553020|555669|556665|558148|560266|562319|562889|563720|564658|564873|565319|565952|566226|567457|567941|568616|568996|569695|678521|791681|791894|792017|795414|796163|100170817|100170835
GO:0000123	histone acetyltransferase complex	cellular_component	10	334412|449817|541509|555951|559273|561374|564520|565612|566841|567111
GO:0000124	SAGA complex	cellular_component	6	368510|436700|436898|559983|568453|692275
GO:0000126	transcription factor TFIIIB complex	cellular_component	2	334316|334402
GO:0000132	establishment of mitotic spindle orientation	biological_process	16	30374|117507|245949|321855|333957|368249|368473|394246|394247|445386|555601|557239|566046|566146|568360|791595
GO:0000139	Golgi membrane	cellular_component	109	30221|30380|30677|58026|114464|140617|322605|323105|323695|323737|324467|324510|327277|334982|336339|336526|368418|368487|368686|368883|393124|393217|393265|393278|393527|394067|394102|394117|394160|402891|404232|404732|405869|406477|406720|406774|415219|415240|431727|436605|436703|436776|445124|445218|445304|445322|445493|445506|446214|449679|492796|493602|497615|503533|503760|541340|541417|550484|550599|553365|553668|553683|553716|555288|555969|556800|557060|557187|558716|559073|559373|559443|559707|559721|559736|561896|562638|562739|563748|565271|567774|568500|568547|568888|570248|570640|572344|606559|751680|777628|791212|791470|791709|792865|793294|797451|798402|799964|100001316|100002270|100004536|100006249|100037309|100136873|100170782|100170813|100310831|100330695|101669768
GO:0000145	exocyst	cellular_component	13	334015|406591|406723|553301|559866|563246|565839|567159|567832|568029|569366|767763|100004870
GO:0000149	SNARE binding	molecular_function	37	58038|114464|323105|323735|324569|324832|325484|327007|327277|334015|336281|393236|393515|393708|393836|394011|394044|394067|405846|406707|415141|415163|436605|445167|492808|553301|558856|562669|562857|563246|565839|567159|567385|567832|569366|100005065|100536636
GO:0000150	recombinase activity	molecular_function	1	554171
GO:0000151	ubiquitin ligase complex	cellular_component	8	170784|334081|352910|404050|436739|445491|557121|777607
GO:0000153	cytoplasmic ubiquitin ligase complex	cellular_component	1	336632
GO:0000154	rRNA modification	biological_process	5	394196|445162|494152|767802|791981
GO:0000155	phosphorelay sensor kinase activity	molecular_function	6	556304|560568|567442|100002967|100884143|101154640
GO:0000159	protein phosphatase type 2A complex	cellular_component	11	327263|373878|373881|405816|406610|445031|557208|558752|558810|562460|100002802
GO:0000160	phosphorelay signal transduction system	biological_process	7	556304|560568|567442|791145|100002967|100884143|101154640
GO:0000164	protein phosphatase type 1 complex	cellular_component	1	555476
GO:0000165	MAPK cascade	biological_process	6	327321|415185|436608|572217|790934|100334486
