go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0000002	mitochondrial genome maintenance	biological_process	7955	direct	6	326729|368909|406436|436940|550504|558307	pif1|rrm2b|slc25a33|slc25a36a|ssbp1|slc25a36b
GO:0000009	alpha-1,6-mannosyltransferase activity	molecular_function	7955	direct	2	569494|100148642	alg12|pigv
GO:0000012	single strand break repair	biological_process	7955	direct	3	405797|445480|550335	aptx|xrcc1|xndc1
GO:0000014	single-stranded DNA endodeoxyribonuclease activity	molecular_function	7955	direct	4	327322|406637|100002293|100006826	ercc4|mre11a|endog|aste1a
GO:0000015	phosphopyruvate hydratase complex	cellular_component	7955	direct	5	334116|378963|393668|402874|558487	eno1a|eno3|eno1b|eno2|eno4
GO:0000016	lactase activity	molecular_function	7955	direct	1	796436	lct
GO:0000026	alpha-1,2-mannosyltransferase activity	molecular_function	7955	direct	1	393448	pigb
GO:0000027	ribosomal large subunit assembly	biological_process	7955	direct	7	322404|326961|402823|406587|415196|550350|555704	nop53|rpl5a|bxdc2|rpf2|rpl5b|mrto4|mdn1
GO:0000028	ribosomal small subunit assembly	biological_process	7955	direct	13	192297|266990|336687|337148|393723|393738|394027|406307|550241|554155|569087|619204|677743	rps5|pwp2h|rps14|rps15|rps19|rps27.2|rpsa|rps28|rrp7a|rps27.1|eral1|mrps7|rps27l
GO:0000030	mannosyltransferase activity	molecular_function	7955	direct	11	334161|368327|393361|553725|555449|560605|563878|564667|569769|100148642|100150181	alg1|dpy19l1l|pigm|alg3|tmtc1|tmtc4|pomt2|tmtc2a|pomt1|pigv|tmtc3
GO:0000033	alpha-1,3-mannosyltransferase activity	molecular_function	7955	direct	1	403068	alg2
GO:0000035	acyl binding	molecular_function	7955	direct	3	325712|436878|573619	ndufab1b|sirt5|ndufab1a
GO:0000036	acyl carrier activity	molecular_function	7955	direct	2	325712|573619	ndufab1b|ndufab1a
GO:0000038	very long-chain fatty acid metabolic process	biological_process	7955	direct	4	445175|449662|555308|566367	acsl1b|acox1|acsl1a|abcd1
