go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0000006	high-affinity zinc transmembrane transporter activity	molecular_function	511145	inferred	1	946372	znuB
GO:0000014	single-stranded DNA endodeoxyribonuclease activity	molecular_function	511145	inferred	3	944913|945049|949076	rayT|sbcD|sbcC
GO:0000015	phosphopyruvate hydratase complex	cellular_component	511145	inferred	1	945032	eno
GO:0000018	regulation of DNA recombination	biological_process	511145	inferred	5	947206|947299|947697|948585|948691	mutS|mutH|fis|rdgC|mutL
GO:0000023	maltose metabolic process	biological_process	511145	inferred	1	947923	malQ
GO:0000025	maltose catabolic process	biological_process	511145	inferred	1	947923	malQ
GO:0000027	ribosomal large subunit assembly	biological_process	511145	inferred	29	945152|945190|945618|945657|946318|946941|946983|947055|947087|947096|947153|947674|947688|947689|947694|947784|947797|947800|947803|947806|947807|947810|947813|947817|947819|947820|948369|948483|948484	rplT|rpmA|rplY|rpmF|rpmG|rpmB|der|srmB|rluD|rplS|dbpA|deaD|yhbY|rlmE|obgE|rplQ|rpmD|rplE|rplF|rplP|rpmC|rplX|rplV|rplC|rplW|rplB|bipA|rplA|rplK
GO:0000028	ribosomal small subunit assembly	biological_process	511145	inferred	19	944759|944939|945536|947036|947101|947103|947577|947680|947686|947688|947793|947795|947801|947802|947808|947814|947846|947874|948674	rpsT|rsmA|rpsA|era|rimM|rpsP|rpsU|rimP|rpsO|yhbY|rpsD|rpsE|rpsN|rpsH|rpsQ|rpsC|rpsG|rpsB|rsgA
GO:0000035	acyl binding	molecular_function	511145	inferred	1	944805	acpP
GO:0000036	acyl carrier activity	molecular_function	511145	inferred	1	944805	acpP
GO:0000041	transition metal ion transport	biological_process	511145	inferred	47	944856|945108|945180|945181|945189|945191|945193|945201|945209|945214|945250|945348|945420|945504|945649|945843|945910|946246|946268|946288|946341|946372|946375|946427|946500|946816|946838|946890|946899|947035|947510|947521|947538|947919|947972|947986|947987|947989|947990|948062|948351|948413|948826|948891|949042|949052|949078	fhuA|acrB|fepE|fes|cusB|cusA|fepA|fepC|fepG|fepD|fhuC|zitB|exbB|cydC|fhuE|tonB|zntB|fiu|entS|cusC|mntP|znuB|znuA|fecA|efeB|fecD|fecB|fhuB|mntH|zupT|fhuD|tolC|fepB|feoB|zntA|nikB|nikE|nikD|nikC|dppA|corA|fieF|fecC|fhuF|cirA|cydD|rcnA
GO:0000049	tRNA binding	molecular_function	511145	inferred	16	945063|945458|946053|946249|946793|947143|947687|947783|947801|947806|947911|948080|948103|948689|949112|1450289	yajQ|dusC|tmcA|rlmN|truA|trmA|truB|tsaC|rpsN|rplP|yhgF|glyS|selB|hfq|trmO|arfA
GO:0000052	citrulline metabolic process	biological_process	511145	inferred	2	944844|948774	argF|argI
GO:0000064	L-ornithine transmembrane transporter activity	molecular_function	511145	inferred	1	945422	potE
GO:0000096	sulfur amino acid metabolic process	biological_process	511145	inferred	18	945067|945091|945221|945479|946240|946284|946831|946875|946877|946888|947004|947168|947275|947974|948126|948323|948434|948522	thiI|decR|folD|grxA|metC|mmuP|dcyD|cysZ|cysK|cysM|iscS|luxS|csdA|tusA|cysE|metE|metB|metH
GO:0000097	sulfur amino acid biosynthetic process	biological_process	511145	inferred	12	945221|945479|946240|946284|946875|946877|946888|947168|948126|948323|948434|948522	folD|grxA|metC|mmuP|cysZ|cysK|cysM|luxS|cysE|metE|metB|metH
GO:0000098	sulfur amino acid catabolic process	biological_process	511145	inferred	8	945067|945091|946240|946831|946888|947004|947275|947974	thiI|decR|metC|dcyD|cysM|iscS|csdA|tusA
GO:0000099	sulfur amino acid transmembrane transporter activity	molecular_function	511145	inferred	9	944808|944894|944896|946238|946422|948445|948656|948833|949105	bcr|metI|metN|tcyP|tcyN|yijE|yjeH|tcyJ|tcyL
GO:0000100	S-methylmethionine transmembrane transporter activity	molecular_function	511145	inferred	1	946284	mmuP
GO:0000101	sulfur amino acid transport	biological_process	511145	inferred	15	944808|944893|944894|944896|945504|946081|946238|946422|947065|948175|948445|948656|948833|949052|949105	bcr|metQ|metI|metN|cydC|eamA|tcyP|tcyN|eamB|nlpA|yijE|yjeH|tcyJ|cydD|tcyL
GO:0000102	L-methionine secondary active transmembrane transporter activity	molecular_function	511145	inferred	1	948656	yjeH
GO:0000103	sulfate assimilation	biological_process	511145	inferred	8	945479|946875|947217|947219|947230|947231|947239|948728	grxA|cysZ|cysD|cysN|cysH|cysI|cysJ|cysQ
GO:0000104	succinate dehydrogenase activity	molecular_function	511145	inferred	2	945316|945402	sdhC|sdhA
GO:0000105	L-histidine biosynthetic process	biological_process	511145	inferred	7	946515|946516|946521|946531|946544|946549|946551	hisI|hisF|hisA|hisD|hisH|hisG|hisC
GO:0000107	imidazoleglycerol-phosphate synthase activity	molecular_function	511145	inferred	2	946516|946544	hisF|hisH
GO:0000150	DNA strand exchange activity	molecular_function	511145	inferred	1	945721	pinE
GO:0000154	rRNA modification	biological_process	511145	inferred	27	944806|944938|944939|945239|945378|945564|945637|945701|945816|945840|945993|946249|946262|946340|946348|946691|947087|947243|947260|947589|947789|947977|948005|948012|948250|948519|948892	rsmH|rlmF|rsmA|rlmH|rsuA|rlmL|rluC|rluE|rsmE|rluB|rlhA|rlmN|rluA|rlmA|rsmF|rlmI|rluD|rlmD|rlmC|rlmG|rsmB|rsmD|rsmJ|rlmJ|rsmG|rluF|rsmC
GO:0000155	phosphorelay sensor kinase activity	molecular_function	511145	inferred	20	945044|945595|945788|945978|946326|946401|946611|946744|946844|946948|947013|947255|947272|947887|948195|948405|948609|948632|948639|949011	phoR|torS|narX|cusS|phoQ|cheA|baeS|kdpD|evgS|narQ|glrK|barA|envZ|arcB|uhpB|cpxA|creC|basS|dcuS|atoS
GO:0000156	phosphorelay response regulator activity	molecular_function	511145	inferred	11	946182|946393|946394|946424|947008|947042|947913|948404|948505|948631|948874	torR|cheY|cheB|uvrY|dpiA|glrR|ompR|cpxR|zraR|basR|arcA
GO:0000160	phosphorelay signal transduction system	biological_process	511145	inferred	18	945595|946326|946393|946401|946424|946717|947008|947042|947272|947913|948184|948505|948631|948639|948640|948874|948993|949024	torS|phoQ|cheY|cheA|uvrY|rcsD|dpiA|glrR|envZ|ompR|uhpC|zraR|basR|dcuS|dcuR|arcA|rcsC|btsR
GO:0000162	tryptophan biosynthetic process	biological_process	511145	inferred	4	945519|945768|945846|946204	trpC|trpB|trpE|trpA
GO:0000166	nucleotide binding	molecular_function	511145	inferred	201	944750|944767|944775|944778|944786|944790|944797|944817|944846|944850|944885|944896|944983|945063|945065|945068|945083|945085|945097|945153|945197|945235|945258|945276|945281|945323|945354|945394|945402|945451|945458|945483|945520|945530|945535|945549|945555|945556|945600|945620|945645|945695|945702|945710|945727|945748|945764|945772|945774|945778|945849|945868|945870|945879|945948|945962|945964|946064|946092|946132|946151|946153|946164|946189|946203|946222|946315|946323|946483|946527|946554|946584|946591|946612|946624|946628|946653|946702|946713|946746|946753|946762|946785|946792|946794|946800|946802|946806|946814|946845|946885|946957|946969|946970|946977|946979|946983|946985|947016|947018|947032|947036|947049|947051|947088|947092|947102|947151|947153|947158|947194|947206|947239|947263|947266|947286|947287|947361|947387|947413|947414|947437|947457|947512|947540|947552|947569|947592|947594|947609|947660|947672|947679|947683|947684|947694|947776|947783|947788|947838|947847|947868|947919|947927|947934|947942|947968|948010|948014|948050|948060|948069|948103|948121|948197|948211|948222|948248|948249|948286|948326|948331|948343|948369|948399|948412|948414|948429|948430|948432|948461|948469|948470|948482|948504|948537|948636|948643|948645|948667|948674|948684|948688|948689|948691|948695|948752|948755|948765|948819|948821|948897|948911|948979|948987|949011|949037|949040|949049|949054|949122	dnaK|kefF|carB|ftsA|ftsZ|folA|aceK|gpt|gluQ|dksA|hscA|metN|solA|yajQ|panE|gpmA|clpX|lon|adk|purK|mhpA|glf|serA|rfbB|asnB|gltA|galE|gcl|sdhA|folC|dusC|nfsA|ycaK|msbA|cmk|mukB|asnS|pyrD|putA|ribD|fabG|purB|icd|paoB|mcrA|dhaL|clpA|prs|ispE|nfsB|nfrB|pdeR|fabI|tyrR|uspF|paaE|ydjA|hipA|rclA|poxB|hdhA|murC|nemA|ydiJ|sapD|thrS|ldhA|potA|msrQ|pykA|gnd|gsk|rutE|nrdA|hpt|pntA|dld|mqo|glpA|nuoE|nuoF|nuoG|pdxB|ndh|purF|mnmC|gdhA|pdxH|aroC|oxc|ligA|purC|cysS|ppx|hda|upp|der|guaB|glnB|hmp|purL|era|nadB|lepA|norW|nadK|ffh|yqcA|dbpA|nrdI|hypB|mutS|cysJ|wrbA|ppnN|recB|recD|fldB|thiL|epd|pgk|nrdR|speC|mdaB|ahpF|glnE|azoR|bluF|fadH|ycgR|hcr|pnp|gapA|arnA|infB|obgE|aroE|tsaC|trkA|tufA|fusA|nirB|feoB|aroB|glpD|glgC|ftsE|phoH|gor|bcsE|gabD|lhgD|selB|lldD|cbrA|gyrB|mnmE|mnmG|mioC|ilvC|ubiD|hemG|mobB|bipA|rhaB|pfkA|fpr|hslV|hslU|metF|sthA|birA|murB|tufB|purD|malK|melA|cadA|lysU|frdA|rsgA|tsaE|hflX|hfq|mutL|purA|mpl|nrdD|bdcA|fecE|yfdG|prfC|nadR|norV|udp|atoS|preA|folE|preT|trxB|mcrB
GO:0000175	3'-5'-RNA exonuclease activity	molecular_function	511145	inferred	7	946159|946328|947672|948156|948675|948692|2847752	rnt|rnd|pnp|rph|orn|rnr|tatD
GO:0000177	cytoplasmic exosome (RNase complex)	cellular_component	511145	inferred	4	945032|945641|947672|948290	eno|rne|pnp|rhlB
GO:0000178	exosome (RNase complex)	cellular_component	511145	inferred	4	945032|945641|947672|948290	eno|rne|pnp|rhlB
GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	molecular_function	511145	inferred	1	944939	rsmA
GO:0000210	NAD+ diphosphatase activity	molecular_function	511145	inferred	1	948498	nudC
