go_id	go_term	go_domain	size	genes
GO:0000105	histidine biosynthetic process	biological_process	12	945226|945309|946515|946516|946521|946531|946544|946547|946549|946551|946552|946789
GO:0000162	tryptophan biosynthetic process	biological_process	11	945109|945519|945768|945846|945856|946204|946229|947263|947675|948220|948917
GO:0000270	peptidoglycan metabolic process	biological_process	12	944813|945671|945756|945802|945810|945818|945823|945830|945951|946438|948752|948877
GO:0000271	polysaccharide biosynthetic process	biological_process	8	945308|945510|947533|947931|947932|947940|947941|947942
GO:0000272	polysaccharide catabolic process	biological_process	9	945381|945659|946434|947922|947923|948046|948088|948388|949131
GO:0000287	magnesium ion binding	molecular_function	1	945154
GO:0003735	structural constituent of ribosome	molecular_function	56	944759|945152|945190|945484|945536|945618|945657|946030|946318|946349|946941|947096|947103|947577|947686|947784|947791|947792|947793|947795|947797|947798|947800|947801|947802|947803|947804|947805|947806|947807|947808|947809|947810|947811|947813|947814|947816|947817|947818|947819|947820|947828|947845|947846|947874|948216|948425|948483|948484|948489|948490|948720|948721|948723|949000|949057
GO:0004009	ATP-binding cassette (ABC) transporter activity	molecular_function	3	946004|946656|948751
GO:0005244	voltage-gated ion channel activity	molecular_function	2	945841|947480
GO:0005298	proline:sodium symporter activity	molecular_function	1	945602
GO:0005311	sodium:dicarboxylate/tricarboxylate symporter activity	molecular_function	1	948039
GO:0005432	calcium:sodium antiporter activity	molecular_function	1	947730
GO:0005576	extracellular region	cellular_component	2	945745|948046
