go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0000023	maltose metabolic process	biological_process	195103	direct	2	29569973|29572298	CPF_RS14240|CPF_RS02880
GO:0000030	mannosyltransferase activity	molecular_function	195103	direct	1	29570408	CPF_RS12110
GO:0000034	adenine deaminase activity	molecular_function	195103	direct	1	29571413	CPF_RS07185
GO:0000036	acyl carrier activity	molecular_function	195103	direct	3	29569929|29569930|29570926	CPF_RS14445|CPF_RS14440|CPF_RS09590
GO:0000064	L-ornithine transmembrane transporter activity	molecular_function	195103	direct	2	29572498|29572715	CPF_RS01900|CPF_RS00830
GO:0000105	histidine biosynthetic process	biological_process	195103	direct	2	29570757|29571575	CPF_RS10395|CPF_RS06405
GO:0000150	recombinase activity	molecular_function	195103	direct	1	29570287	CPF_RS12710
GO:0000154	rRNA modification	biological_process	195103	direct	4	29570043|29570522|29570903|29572517	CPF_RS13890|CPF_RS11550|CPF_RS09695|CPF_RS01805
GO:0000155	phosphorelay sensor kinase activity	molecular_function	195103	direct	28	29570219|29570388|29570537|29570547|29570652|29570653|29570713|29570887|29571136|29571149|29571367|29571485|29571646|29571671|29571687|29571711|29571742|29571769|29571821|29571992|29572042|29572321|29572363|29572375|29572416|29572650|29572678|29572758	CPF_RS13045|CPF_RS12210|CPF_RS11475|CPF_RS11425|CPF_RS10915|CPF_RS10910|CPF_RS10615|CPF_RS09775|CPF_RS08560|CPF_RS08495|CPF_RS07405|CPF_RS06840|CPF_RS06065|CPF_RS05940|CPF_RS05860|CPF_RS05740|CPF_RS05595|CPF_RS05465|CPF_RS05210|CPF_RS04385|CPF_RS04145|CPF_RS02765|CPF_RS02560|CPF_RS02500|CPF_RS02305|CPF_RS01150|CPF_RS01015|CPF_RS00620
GO:0000156	phosphorelay response regulator activity	molecular_function	195103	direct	24	29570074|29570218|29570387|29570536|29570548|29570714|29570830|29571136|29571148|29571484|29571670|29571690|29571710|29571743|29571822|29571993|29572043|29572249|29572320|29572362|29572376|29572417|29572649|29572759	CPF_RS13745|CPF_RS13050|CPF_RS12215|CPF_RS11480|CPF_RS11420|CPF_RS10610|CPF_RS10050|CPF_RS08560|CPF_RS08500|CPF_RS06845|CPF_RS05945|CPF_RS05845|CPF_RS05745|CPF_RS05590|CPF_RS05205|CPF_RS04380|CPF_RS04140|CPF_RS03125|CPF_RS02770|CPF_RS02565|CPF_RS02495|CPF_RS02300|CPF_RS01155|CPF_RS00615
GO:0000160	phosphorelay signal transduction system	biological_process	195103	direct	51	29570074|29570218|29570219|29570387|29570388|29570536|29570537|29570547|29570548|29570652|29570653|29570713|29570714|29570830|29570887|29571136|29571148|29571149|29571367|29571484|29571485|29571646|29571670|29571671|29571687|29571690|29571710|29571711|29571742|29571743|29571769|29571821|29571822|29571992|29571993|29572042|29572043|29572249|29572320|29572321|29572362|29572363|29572375|29572376|29572416|29572417|29572649|29572650|29572678|29572758|29572759	CPF_RS13745|CPF_RS13050|CPF_RS13045|CPF_RS12215|CPF_RS12210|CPF_RS11480|CPF_RS11475|CPF_RS11425|CPF_RS11420|CPF_RS10915|CPF_RS10910|CPF_RS10615|CPF_RS10610|CPF_RS10050|CPF_RS09775|CPF_RS08560|CPF_RS08500|CPF_RS08495|CPF_RS07405|CPF_RS06845|CPF_RS06840|CPF_RS06065|CPF_RS05945|CPF_RS05940|CPF_RS05860|CPF_RS05845|CPF_RS05745|CPF_RS05740|CPF_RS05595|CPF_RS05590|CPF_RS05465|CPF_RS05210|CPF_RS05205|CPF_RS04385|CPF_RS04380|CPF_RS04145|CPF_RS04140|CPF_RS03125|CPF_RS02770|CPF_RS02765|CPF_RS02565|CPF_RS02560|CPF_RS02500|CPF_RS02495|CPF_RS02305|CPF_RS02300|CPF_RS01155|CPF_RS01150|CPF_RS01015|CPF_RS00620|CPF_RS00615
GO:0000175	3'-5'-exoribonuclease activity	molecular_function	195103	direct	1	29570349	CPF_RS00150
GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	molecular_function	195103	direct	1	29570043	CPF_RS13890
GO:0000215	tRNA 2'-phosphotransferase activity	molecular_function	195103	direct	1	29572731	CPF_RS00750
GO:0000256	allantoin catabolic process	biological_process	195103	direct	1	29572027	CPF_RS04220
GO:0000270	peptidoglycan metabolic process	biological_process	195103	direct	5	29570516|29570664|29570837|29570842|29571494	CPF_RS11580|CPF_RS10860|CPF_RS10020|CPF_RS09995|CPF_RS06795
GO:0000271	polysaccharide biosynthetic process	biological_process	195103	direct	16	29570404|29570408|29571134|29571968|29571970|29572268|29572276|29572277|29572398|29572399|29572402|29572403|29572404|29572604|29572606|29572607	CPF_RS12130|CPF_RS12110|CPF_RS08570|CPF_RS04505|CPF_RS04495|CPF_RS03030|CPF_RS02990|CPF_RS02985|CPF_RS02395|CPF_RS02390|CPF_RS02375|CPF_RS02370|CPF_RS02365|CPF_RS01380|CPF_RS01370|CPF_RS01365
GO:0000272	polysaccharide catabolic process	biological_process	195103	direct	1	29572385	CPF_RS02460
GO:0000310	xanthine phosphoribosyltransferase activity	molecular_function	195103	direct	2	29571392|29572554	CPF_RS07285|CPF_RS01625
GO:0000314	organellar small ribosomal subunit	cellular_component	195103	direct	15	29569904|29569906|29570176|29570181|29570190|29570191|29570203|29570204|29570205|29570213|29570223|29570594|29570613|29570945|29570965	CPF_RS14565|CPF_RS14555|CPF_RS13255|CPF_RS13230|CPF_RS13185|CPF_RS13180|CPF_RS13120|CPF_RS13115|CPF_RS13110|CPF_RS13070|CPF_RS13025|CPF_RS11195|CPF_RS11100|CPF_RS09495|CPF_RS09400
GO:0000315	organellar large ribosomal subunit	cellular_component	195103	direct	23	29569886|29570162|29570165|29570168|29570177|29570178|29570180|29570184|29570185|29570187|29570188|29570192|29570193|29570195|29570196|29570202|29570207|29570212|29570423|29570509|29570749|29570750|29570924	CPF_RS14655|CPF_RS13325|CPF_RS13310|CPF_RS13295|CPF_RS13250|CPF_RS13245|CPF_RS13235|CPF_RS13215|CPF_RS13210|CPF_RS13200|CPF_RS13195|CPF_RS13175|CPF_RS13170|CPF_RS13160|CPF_RS13155|CPF_RS13125|CPF_RS13100|CPF_RS13075|CPF_RS12040|CPF_RS11615|CPF_RS10435|CPF_RS10430|CPF_RS09600
GO:0000345	cytosolic DNA-directed RNA polymerase complex	cellular_component	195103	direct	4	29570169|29570170|29570206|29570897	CPF_RS13290|CPF_RS13285|CPF_RS13105|CPF_RS09725
GO:0000725	recombinational repair	biological_process	195103	direct	2	29570690|29570828	CPF_RS10730|CPF_RS10060
GO:0000774	adenyl-nucleotide exchange factor activity	molecular_function	195103	direct	2	29570602|29572635	CPF_RS11155|CPF_RS01225
GO:0000906	6,7-dimethyl-8-ribityllumazine synthase activity	molecular_function	195103	direct	1	29572326	CPF_RS02740
GO:0000910	cytokinesis	biological_process	195103	direct	14	29570089|29570101|29570500|29570776|29570783|29570790|29570878|29570879|29570930|29570970|29572100|29572293|29572576|29572577	CPF_RS13680|CPF_RS13620|CPF_RS11660|CPF_RS10305|CPF_RS10275|CPF_RS10240|CPF_RS09820|CPF_RS09815|CPF_RS09570|CPF_RS09375|CPF_RS03855|CPF_RS02905|CPF_RS01515|CPF_RS01510
GO:0000917	division septum assembly	biological_process	195103	direct	1	29570492	CPF_RS11700
GO:0000918	division septum site selection	biological_process	195103	direct	3	29570498|29570499|29570500	CPF_RS11670|CPF_RS11665|CPF_RS11660
GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	molecular_function	195103	direct	2	29570014|29570021	CPF_RS14035|CPF_RS14000
GO:0001514	selenocysteine incorporation	biological_process	195103	direct	1	29570520	CPF_RS11560
GO:0001522	pseudouridine synthesis	biological_process	195103	direct	5	29569884|29570343|29570515|29570791|29571551	CPF_RS06895|CPF_RS12430|CPF_RS11585|CPF_RS10235|CPF_RS06525
GO:0001887	selenium compound metabolic process	biological_process	195103	direct	1	29570566	CPF_RS11335
