go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0000023	maltose metabolic process	biological_process	243231	direct	1	2687468	sfsA
GO:0000036	ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process	molecular_function	243231	direct	2	2685368|2686115	acpP-2|acpP-1
GO:0000104	succinate dehydrogenase activity	molecular_function	243231	direct	2	2686796|2686801	frdA|frdB
GO:0000105	histidine biosynthetic process	biological_process	243231	direct	12	2685245|2686485|2686487|2687021|2687288|2687351|2687589|2687787|2688462|2688464|2688468|2688475	hisA|hisF|hisE|folD-2|hisGL|hisI|hisH|folD-1|hisGS|hisC|hisB|hisD
GO:0000107	imidazoleglycerol-phosphate synthase activity	molecular_function	243231	direct	2	2686485|2687589	hisF|hisH
GO:0000154	rRNA modification	biological_process	243231	direct	7	2685543|2686191|2686213|2686993|2688319|2688326|2688537	GSU0671|trmJ|rlmB|rsmB|GSU1197|rluD|rsmA
GO:0000155	phosphorelay sensor kinase activity	molecular_function	243231	direct	89	2685204|2685318|2685365|2685383|2685412|2685456|2685496|2685525|2685578|2685580|2685583|2685671|2685749|2685768|2685774|2685795|2685838|2685950|2686090|2686122|2686129|2686138|2686139|2686161|2686248|2686303|2686308|2686358|2686405|2686410|2686413|2686425|2686509|2686518|2686535|2686581|2686734|2686830|2686873|2686877|2686886|2686924|2686952|2686972|2687084|2687162|2687165|2687190|2687214|2687230|2687320|2687327|2687347|2687437|2687486|2687503|2687569|2687575|2687596|2687598|2687603|2687669|2687798|2687804|2687821|2687911|2687946|2687997|2688063|2688111|2688158|2688164|2688165|2688243|2688279|2688311|2688352|2688373|2688380|2688435|2688527|2688536|2688556|2688576|2688655|2688658|2688683|2688693|2688721	GSU0812|GSU1655|GSU0693|GSU1928|GSU0842|GSU1555|GSU1941|GSU1148|GSU0881|GSU0775|GSU0681|GSU1037|GSU2189|GSU1036|GSU2388|GSU1265|GSU2991|GSU2755|gnfL|GSU0475|pilS|GSU1990|GSU2401|fgrK|GSU1443|GSU1414|GSU0452|GSU2575|GSU2567|GSU2565|GSU2492|GSU3357|GSU1302|GSU1296|GSU1292|GSU2384|GSU0356|GSU0255|GSU3437|GSU2816|GSU2815|GSU2288|GSU2789|GSU1043|GSU1656|GSU0144|GSU0373|GSU2297|GSU0718|GSU0822|GSU1630|GSU0599|GSU2314|GSU0700|GSU0283|GSU0281|GSU0253|GSU0962|gnfK|GSU2669|GSU2667|GSU1529|GSU2534|GSU2531|GSU2507|GSU0149|GSU2444|GSU2042|GSU1319|GSU1285|GSU1249|GSU0103|GSU3419|GSU2969|GSU3252|GSU3230|GSU1927|GSU2947|GSU3148|GSU3138|GSU1878|GSU1119|GSU2916|phoR|fgrL|GSU0007|GSU0008|GSU1050|GSU1038
GO:0000156	phosphorelay response regulator activity	molecular_function	243231	direct	93	2685232|2685237|2685291|2685295|2685318|2685378|2685383|2685404|2685412|2685456|2685487|2685581|2685652|2685656|2685671|2685719|2685737|2685795|2685961|2686126|2686139|2686140|2686200|2686241|2686248|2686296|2686303|2686312|2686349|2686358|2686365|2686374|2686384|2686471|2686509|2686518|2686529|2686538|2686607|2686674|2686689|2686877|2686890|2686930|2687000|2687084|2687111|2687116|2687201|2687205|2687214|2687327|2687332|2687341|2687347|2687437|2687445|2687478|2687548|2687572|2687600|2687606|2687641|2687644|2687669|2687679|2687797|2687798|2687823|2687853|2687911|2687978|2687998|2688095|2688111|2688136|2688151|2688249|2688275|2688316|2688352|2688435|2688472|2688525|2688526|2688534|2688536|2688572|2688651|2688655|2688683|2688721|2688726	GSU0776|GSU0811|GSU1658|GSU0789|GSU1655|GSU0682|GSU1928|GSU1653|GSU0842|GSU1555|GSU1940|GSU0877|cheY40H-2|GSU2524|GSU1037|GSU0596|GSU1316|GSU1265|GSU2753|pilR|GSU2401|GSU1989|gnfR|GSU0470|GSU1443|GSU1417|GSU1414|GSU1415|GSU0451|GSU2575|GSU2574|GSU3263|GSU3261|GSU1320|GSU1302|GSU1296|GSU1293|GSU0405|GSU3418|GSU0372|GSU1231|GSU2816|GSU1117|GSU2287|GSU3118|GSU1656|cheY40H-3|GSU0902|GSU0837|GSU0841|GSU0718|GSU0599|GSU0903|GSU2313|GSU2314|GSU0700|GSU1671|gnfM|GSU2693|GSU0963|GSU0254|GSU2224|GSU2145|GSU1129|GSU1529|GSU3229|GSU2535|GSU2534|GSU2506|GSU2094|GSU0149|GSU2046|GSU2041|GSU1291|GSU1285|GSU0104|GSU1250|GSU1220|GSU3253|GSU3217|GSU1927|GSU3138|GSU1891|GSU1879|GSU1120|GSU2915|GSU1119|phoB|GSU0598|fgrL|GSU0008|GSU1038|GSU1039
GO:0000160	phosphorelay signal transduction system	biological_process	243231	direct	146	2685204|2685232|2685237|2685291|2685295|2685318|2685365|2685378|2685383|2685404|2685412|2685456|2685487|2685496|2685525|2685578|2685580|2685581|2685652|2685656|2685671|2685719|2685737|2685749|2685768|2685795|2685838|2685961|2686090|2686122|2686126|2686129|2686138|2686139|2686140|2686161|2686200|2686241|2686248|2686296|2686303|2686308|2686312|2686349|2686358|2686365|2686374|2686384|2686405|2686410|2686413|2686471|2686509|2686518|2686529|2686538|2686581|2686607|2686674|2686689|2686734|2686873|2686877|2686886|2686890|2686924|2686930|2686952|2686972|2687000|2687084|2687111|2687116|2687162|2687165|2687190|2687201|2687205|2687214|2687230|2687320|2687327|2687332|2687341|2687347|2687437|2687445|2687478|2687486|2687503|2687548|2687572|2687575|2687596|2687598|2687600|2687603|2687606|2687641|2687644|2687669|2687679|2687797|2687798|2687804|2687821|2687823|2687853|2687911|2687946|2687978|2687997|2687998|2688063|2688095|2688111|2688136|2688151|2688164|2688165|2688243|2688249|2688275|2688279|2688316|2688352|2688373|2688380|2688389|2688435|2688472|2688525|2688526|2688527|2688534|2688536|2688556|2688572|2688576|2688651|2688655|2688658|2688683|2688693|2688721|2688726	GSU0812|GSU0776|GSU0811|GSU1658|GSU0789|GSU1655|GSU0693|GSU0682|GSU1928|GSU1653|GSU0842|GSU1555|GSU1940|GSU1941|GSU1148|GSU0881|GSU0775|GSU0877|cheY40H-2|GSU2524|GSU1037|GSU0596|GSU1316|GSU2189|GSU1036|GSU1265|GSU2991|GSU2753|gnfL|GSU0475|pilR|pilS|GSU1990|GSU2401|GSU1989|fgrK|gnfR|GSU0470|GSU1443|GSU1417|GSU1414|GSU0452|GSU1415|GSU0451|GSU2575|GSU2574|GSU3263|GSU3261|GSU2567|GSU2565|GSU2492|GSU1320|GSU1302|GSU1296|GSU1293|GSU0405|GSU2384|GSU3418|GSU0372|GSU1231|GSU0356|GSU3437|GSU2816|GSU2815|GSU1117|GSU2288|GSU2287|GSU2789|GSU1043|GSU3118|GSU1656|cheY40H-3|GSU0902|GSU0144|GSU0373|GSU2297|GSU0837|GSU0841|GSU0718|GSU0822|GSU1630|GSU0599|GSU0903|GSU2313|GSU2314|GSU0700|GSU1671|gnfM|GSU0283|GSU0281|GSU2693|GSU0963|GSU0962|gnfK|GSU2669|GSU0254|GSU2667|GSU2224|GSU2145|GSU1129|GSU1529|GSU3229|GSU2535|GSU2534|GSU2531|GSU2507|GSU2506|GSU2094|GSU0149|GSU2444|GSU2046|GSU2042|GSU2041|GSU1319|GSU1291|GSU1285|GSU0104|GSU1250|GSU0103|GSU3419|GSU2969|GSU1220|GSU3253|GSU3252|GSU3217|GSU1927|GSU2947|GSU3148|czcR|GSU3138|GSU1891|GSU1879|GSU1120|GSU1878|GSU2915|GSU1119|GSU2916|phoB|phoR|GSU0598|fgrL|GSU0007|GSU0008|GSU1050|GSU1038|GSU1039
GO:0000162	tryptophan biosynthetic process	biological_process	243231	direct	6	2686590|2686591|2686600|2686606|2688040|2688048	trpE|trpG|trpA|trpD|trpC|trpB2
