go_id	go_term	go_domain	size	genes
GO:0000023	maltose metabolic process	biological_process	1	2687468
GO:0000036	ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process	molecular_function	2	2685368|2686115
GO:0000041	transition metal ion transport	biological_process	10	2685722|2685745|2686464|2686649|2686714|2686719|2687874|2687921|2688122|2688129
GO:0000096	sulfur amino acid metabolic process	biological_process	7	2685969|2686381|2687021|2687300|2687787|2687916|2688530
GO:0000097	sulfur amino acid biosynthetic process	biological_process	5	2685969|2686381|2687021|2687787|2687916
GO:0000104	succinate dehydrogenase activity	molecular_function	2	2686796|2686801
GO:0000105	histidine biosynthetic process	biological_process	12	2685245|2686485|2686487|2687021|2687288|2687351|2687589|2687787|2688462|2688464|2688468|2688475
GO:0000107	imidazoleglycerol-phosphate synthase activity	molecular_function	2	2686485|2687589
GO:0000154	rRNA modification	biological_process	7	2685543|2686191|2686213|2686993|2688319|2688326|2688537
GO:0000155	phosphorelay sensor kinase activity	molecular_function	89	2685204|2685318|2685365|2685383|2685412|2685456|2685496|2685525|2685578|2685580|2685583|2685671|2685749|2685768|2685774|2685795|2685838|2685950|2686090|2686122|2686129|2686138|2686139|2686161|2686248|2686303|2686308|2686358|2686405|2686410|2686413|2686425|2686509|2686518|2686535|2686581|2686734|2686830|2686873|2686877|2686886|2686924|2686952|2686972|2687084|2687162|2687165|2687190|2687214|2687230|2687320|2687327|2687347|2687437|2687486|2687503|2687569|2687575|2687596|2687598|2687603|2687669|2687798|2687804|2687821|2687911|2687946|2687997|2688063|2688111|2688158|2688164|2688165|2688243|2688279|2688311|2688352|2688373|2688380|2688435|2688527|2688536|2688556|2688576|2688655|2688658|2688683|2688693|2688721
