go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0000009	alpha-1,6-mannosyltransferase activity	molecular_function	4538	direct	2	127756473|127771267	LOC127756473|LOC127771267
GO:0000012	single strand break repair	biological_process	4538	direct	3	127769025|127775638|127779480	LOC127769025|LOC127775638|LOC127779480
GO:0000014	single-stranded DNA endodeoxyribonuclease activity	molecular_function	4538	direct	1	127767941	LOC127767941
GO:0000015	phosphopyruvate hydratase complex	cellular_component	4538	direct	5	127752536|127767065|127768120|127776265|127784429	LOC127752536|LOC127767065|LOC127768120|LOC127776265|LOC127784429
GO:0000026	alpha-1,2-mannosyltransferase activity	molecular_function	4538	direct	2	127752770|127759399	LOC127752770|LOC127759399
GO:0000027	ribosomal large subunit assembly	biological_process	4538	direct	24	127753857|127753891|127754215|127754834|127755402|127756465|127756796|127757000|127761261|127763625|127764557|127766781|127766886|127768476|127770658|127771275|127772462|127772478|127773038|127773527|127774774|127782011|127785676|127786339	LOC127753857|LOC127753891|LOC127754215|LOC127754834|LOC127755402|LOC127756465|LOC127756796|LOC127757000|LOC127761261|LOC127763625|LOC127764557|LOC127766781|LOC127766886|LOC127768476|LOC127770658|LOC127771275|LOC127772462|LOC127772478|LOC127773038|LOC127773527|LOC127774774|LOC127782011|LOC127785676|LOC127786339
GO:0000028	ribosomal small subunit assembly	biological_process	4538	direct	24	127753635|127755265|127761161|127761344|127762901|127764262|127765332|127767060|127767061|127768141|127768317|127768368|127768845|127769409|127770631|127771110|127771914|127772818|127772843|127779013|127780932|127780979|127781265|127782118	LOC127753635|LOC127755265|LOC127761161|LOC127761344|LOC127762901|LOC127764262|LOC127765332|LOC127767060|LOC127767061|LOC127768141|LOC127768317|LOC127768368|LOC127768845|LOC127769409|LOC127770631|LOC127771110|LOC127771914|LOC127772818|LOC127772843|LOC127779013|LOC127780932|LOC127780979|LOC127781265|LOC127782118
GO:0000030	mannosyltransferase activity	molecular_function	4538	direct	2	127765054|127777940	LOC127765054|LOC127777940
GO:0000032	cell wall mannoprotein biosynthetic process	biological_process	4538	direct	3	127768168|127782337|127784787	LOC127768168|LOC127782337|LOC127784787
GO:0000033	alpha-1,3-mannosyltransferase activity	molecular_function	4538	direct	1	127769570	LOC127769570
GO:0000035	acyl binding	molecular_function	4538	direct	4	127765232|127765577|127772965|127779461	LOC127765232|LOC127765577|LOC127772965|LOC127779461
