go_id	go_term	go_domain	size	genes
GO:0000002	mitochondrial genome maintenance	biological_process	1	424817
GO:0000003	reproduction	biological_process	2	420027|770134
GO:0000015	phosphopyruvate hydratase complex	cellular_component	3	395689|396016|396017
GO:0000018	regulation of DNA recombination	biological_process	7	374260|395122|396054|396086|396249|418092|424912
GO:0000028	ribosomal small subunit assembly	biological_process	2	374084|395181
GO:0000038	very long-chain fatty acid metabolic process	biological_process	1	415539
GO:0000041	transition metal ion transport	biological_process	9	395811|395970|396191|421480|423183|423261|424464|427173|427490
GO:0000042	protein targeting to Golgi	biological_process	3	374079|419063|422441
GO:0000045	autophagic vacuole assembly	biological_process	6	373977|396090|416481|417339|419268|772074
GO:0000046	autophagic vacuole fusion	biological_process	1	416436
GO:0000049	tRNA binding	molecular_function	9	378793|419666|420938|423086|424065|425042|425909|427672|100859604
GO:0000050	urea cycle	biological_process	2	395735|417185
GO:0000054	ribosomal subunit export from nucleus	biological_process	2	396193|396448
GO:0000055	ribosomal large subunit export from nucleus	biological_process	1	396193
GO:0000056	ribosomal small subunit export from nucleus	biological_process	2	396193|396448
GO:0000060	protein import into nucleus, translocation	biological_process	5	374115|378786|395811|396054|424912
GO:0000062	fatty-acyl-CoA binding	molecular_function	1	420488
GO:0000070	mitotic sister chromatid segregation	biological_process	1	419968
GO:0000075	cell cycle checkpoint	biological_process	15	373954|374246|374260|395499|395815|396229|396341|415548|421373|421417|422608|423688|424873|428246|428269
GO:0000076	DNA replication checkpoint	biological_process	2	415548|423688
GO:0000077	DNA damage checkpoint	biological_process	11	374246|374260|395499|395815|396341|415548|421373|421417|422608|424873|428246
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	biological_process	8	374047|386585|395124|396167|396172|396341|421791|424204
GO:0000082	G1/S transition of mitotic cell cycle	biological_process	6	395246|396341|396361|424216|426117|428445
GO:0000086	G2/M transition of mitotic cell cycle	biological_process	5	374049|374071|420487|425073|768853
GO:0000096	sulfur amino acid metabolic process	biological_process	2	421918|428860
GO:0000097	sulfur amino acid biosynthetic process	biological_process	2	421918|428860
GO:0000103	sulfate assimilation	biological_process	1	396437
GO:0000104	succinate dehydrogenase activity	molecular_function	2	395758|100859720
GO:0000118	histone deacetylase complex	cellular_component	8	373961|374207|395390|395506|395635|396298|418140|426529
GO:0000120	RNA polymerase I transcription factor complex	cellular_component	1	421933
