go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0000001	mitochondrion inheritance	biological_process	227321	direct	5	2868203|2872077|2876450|2876463|2876870	ANIA_08874|ANIA_05786|ANIA_00673|ANIA_00686|ANIA_01093
GO:0000002	mitochondrial genome maintenance	biological_process	227321	direct	13	2869230|2870603|2870649|2871012|2871424|2871427|2872184|2874581|2875051|2876123|2876870|2876935|74896473	ANIA_08274|ANIA_06891|ANIA_06580|ANIA_06054|ANIA_05132|ANIA_10634|ANIA_04387|ANIA_01892|ANIA_02526|ANIA_00346|ANIA_01093|ANIA_01163|ANIA_10555
GO:0000006	high-affinity zinc transmembrane transporter activity	molecular_function	227321	direct	2	2868831|2873213	ANIA_08337|ANIA_03799
GO:0000007	low-affinity zinc ion transmembrane transporter activity	molecular_function	227321	direct	1	2873213	ANIA_03799
GO:0000009	alpha-1,6-mannosyltransferase activity	molecular_function	227321	direct	11	2868182|2869663|2869683|2869745|2872192|2872515|2873008|2874540|2874626|2874873|2875475	ANIA_08986|ANIA_07672|ANIA_07534|ANIA_07562|ANIA_04395|ANIA_04716|ANIA_03588|ANIA_02626|ANIA_01620|ANIA_01969|ANIA_10265
GO:0000011	vacuole inheritance	biological_process	227321	direct	2	2871072|74897222	ANIA_05857|ANIA_12408
GO:0000012	single strand break repair	biological_process	227321	direct	1	2875140	ANIA_02139
GO:0000014	single-stranded DNA endodeoxyribonuclease activity	molecular_function	227321	direct	4	2868533|2875336|2875919|2876335	ANIA_08713|ANIA_02185|ANIA_00141|ANIA_00556
GO:0000019	regulation of mitotic recombination	biological_process	227321	direct	3	2868977|2876031|3684029	ANIA_08201|ANIA_00253|ANIA_09436
GO:0000023	maltose metabolic process	biological_process	227321	direct	3	2868278|2872642|74896395	ANIA_08953|ANIA_04843|ANIA_10420
GO:0000025	maltose catabolic process	biological_process	227321	direct	2	2872642|74896395	ANIA_04843|ANIA_10420
GO:0000026	alpha-1,2-mannosyltransferase activity	molecular_function	227321	direct	6	2869186|2870557|2870693|2874474|2875866|2876500	ANIA_08119|ANIA_06857|ANIA_06571|ANIA_02752|ANIA_00086|ANIA_10118
GO:0000027	ribosomal large subunit assembly	biological_process	227321	direct	11	2868850|2869552|2870607|2871094|2874227|2875193|2876118|2876140|2876614|2876791|74896266	ANIA_08505|ANIA_10943|ANIA_06902|ANIA_06310|ANIA_02734|ANIA_02263|ANIA_10055|ANIA_10058|ANIA_10125|ANIA_01013|ANIA_10200
GO:0000028	ribosomal small subunit assembly	biological_process	227321	direct	8	2868995|2870378|2870892|2871106|2872578|2873492|2876242|2876621	ANIA_08183|ANIA_06632|ANIA_05960|ANIA_05997|ANIA_04777|ANIA_04073|ANIA_00470|ANIA_00843
GO:0000030	mannosyltransferase activity	molecular_function	227321	direct	10	2869186|2870213|2871398|2871639|2872560|2874474|2875312|2875866|2875880|74896724	ANIA_08119|ANIA_06534|ANIA_05105|ANIA_05346|ANIA_04761|ANIA_02752|ANIA_01459|ANIA_00086|ANIA_00104|ANIA_11000
GO:0000032	cell wall mannoprotein biosynthetic process	biological_process	227321	direct	7	2869186|2869663|2869745|2872192|2874474|2875475|2875866	ANIA_08119|ANIA_07672|ANIA_07562|ANIA_04395|ANIA_02752|ANIA_10265|ANIA_00086
GO:0000033	alpha-1,3-mannosyltransferase activity	molecular_function	227321	direct	1	2870576	ANIA_06874
GO:0000035	acyl binding	molecular_function	227321	direct	1	2871993	ANIA_05704
GO:0000036	acyl carrier activity	molecular_function	227321	direct	1	2871993	ANIA_05704
GO:0000038	very long-chain fatty acid metabolic process	biological_process	227321	direct	1	2871479	ANIA_05192
GO:0000041	transition metal ion transport	biological_process	227321	direct	4	2868225|2868831|2873213|2876551	ANIA_09023|ANIA_08337|ANIA_03799|ANIA_00773
