go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0000002	mitochondrial genome maintenance	biological_process	9606	inferred	18	142|1763|1890|2021|3980|4358|4976|5428|6240|7156|10000|11232|50484|55186|56652|84275|92667|201973	PARP1|DNA2|TYMP|ENDOG|LIG3|MPV17|OPA1|POLG|RRM1|TOP3A|AKT3|POLG2|RRM2B|SLC25A36|TWNK|SLC25A33|MGME1|PRIMPOL
GO:0000009	alpha-1,6-mannosyltransferase activity	molecular_function	9606	inferred	2	79087|85365	ALG12|ALG2
GO:0000012	single strand break repair	biological_process	9606	inferred	9	1161|2074|3981|7141|23411|54840|55247|55775|200558	ERCC8|ERCC6|LIG4|TNP1|SIRT1|APTX|NEIL3|TDP1|APLF
GO:0000014	single-stranded DNA endodeoxyribonuclease activity	molecular_function	9606	inferred	8	2067|2072|4361|5932|6419|10111|28990|64421	ERCC1|ERCC4|MRE11|RBBP8|SETMAR|RAD50|ASTE1|DCLRE1C
GO:0000015	phosphopyruvate hydratase complex	cellular_component	9606	inferred	1	2023	ENO1
GO:0000016	lactase activity	molecular_function	9606	inferred	1	3938	LCT
GO:0000017	alpha-glucoside transport	biological_process	9606	inferred	2	6523|6524	SLC5A1|SLC5A2
GO:0000018	regulation of DNA recombination	biological_process	9606	inferred	86	25|60|86|142|641|708|1111|1387|1457|2074|2521|2956|3276|4436|4437|5347|5531|5888|6118|6502|6944|7014|7037|7040|7158|7454|8089|8295|8607|8741|8914|9025|9643|10097|10111|10459|10524|10635|10721|10856|10902|10933|22891|23028|23347|23514|26122|26168|29072|51149|51548|51588|51750|54537|54556|54799|55010|55086|55135|55183|55257|55658|55929|56893|56916|56979|57162|57599|57634|63979|64110|64769|80311|80314|84083|84717|84893|92797|115004|149840|151987|154288|158880|196528|387893|112441434	ABL1|ACTB|ACTL6A|PARP1|BLM|C1QBP|CHEK1|CREBBP|CSNK2A1|ERCC6|FUS|MSH6|PRMT1|MSH2|MSH3|PLK1|PPP4C|RAD51|RPA2|SKP2|VPS72|TERF2|TFRC|TGFB1|TP53BP1|WAS|YEATS4|TRRAP|RUVBL1|TNFSF13|TIMELESS|RNF8|MORF4L2|ACTR2|RAD50|MAD2L2|KAT5|RAD51AP1|POLQ|RUVBL2|BRD8|MORF4L1|ZNF365|KDM1A|SMCHD1|SPIDR|EPC2|SENP3|SETD2|MRNIP|SIRT6|PIAS4|RTEL1|SHLD2|ING3|MBTD1|PARPBP|RADX|WRAP53|RIF1|MRGBP|RNF126|DMAP1|UBQLN4|SMARCAD1|PRDM9|PELI1|WDR48|EP400|FIGNL1|MAGEF1|MEAF6|KLHL15|EPC1|ZRANB3|HDGFL2|FBH1|HELB|CGAS|SHLD1|PPP4R2|KHDC3L|USP51|ARID2|KMT5A|SHLD3
GO:0000019	regulation of mitotic recombination	biological_process	9606	inferred	2	7014|10111	TERF2|RAD50
GO:0000022	mitotic spindle elongation	biological_process	9606	inferred	6	9212|9493|24137|29127|54627|285643	AURKB|KIF23|KIF4A|RACGAP1|MAP10|KIF4B
