go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0000002	mitochondrial genome maintenance	biological_process	9606	direct	12	291|1890|4205|4358|4976|6742|9361|10000|55186|80119|84275|92667	SLC25A4|TYMP|MEF2A|MPV17|OPA1|SSBP1|LONP1|AKT3|SLC25A36|PIF1|SLC25A33|MGME1
GO:0000009	alpha-1,6-mannosyltransferase activity	molecular_function	9606	direct	2	55650|79087	PIGV|ALG12
GO:0000012	single strand break repair	biological_process	9606	direct	12	1161|2074|3981|7141|7374|7515|23411|54840|55247|55775|200558|100133315	ERCC8|ERCC6|LIG4|TNP1|UNG|XRCC1|SIRT1|APTX|NEIL3|TDP1|APLF|XNDC1N
GO:0000014	single-stranded DNA endodeoxyribonuclease activity	molecular_function	9606	direct	10	2021|2067|2072|4361|5932|6419|9941|10111|28990|64421	ENDOG|ERCC1|ERCC4|MRE11|RBBP8|SETMAR|EXOG|RAD50|ASTE1|DCLRE1C
GO:0000015	phosphopyruvate hydratase complex	cellular_component	9606	direct	4	2023|2026|2027|387712	ENO1|ENO2|ENO3|ENO4
GO:0000016	lactase activity	molecular_function	9606	direct	1	3938	LCT
GO:0000017	alpha-glucoside transport	biological_process	9606	direct	2	6523|6524	SLC5A1|SLC5A2
GO:0000018	regulation of DNA recombination	biological_process	9606	direct	4	3575|3836|3838|56916	IL7R|KPNA1|KPNA2|SMARCAD1
GO:0000019	regulation of mitotic recombination	biological_process	9606	direct	2	4361|10111	MRE11|RAD50
GO:0000022	mitotic spindle elongation	biological_process	9606	direct	2	9055|9493	PRC1|KIF23
GO:0000023	maltose metabolic process	biological_process	9606	direct	1	2548	GAA
GO:0000025	maltose catabolic process	biological_process	9606	direct	1	8972	MGAM
GO:0000026	alpha-1,2-mannosyltransferase activity	molecular_function	9606	direct	4	9488|79796|80235|440138	PIGB|ALG9|PIGZ|ALG11
GO:0000027	ribosomal large subunit assembly	biological_process	9606	direct	12	4839|6125|6135|6152|23195|23212|23246|29997|51154|55299|84154|140801	NOP2|RPL5|RPL11|RPL24|MDN1|RRS1|BOP1|NOP53|MRTO4|BRIX1|RPF2|RPL10L
GO:0000028	ribosomal small subunit assembly	biological_process	9606	direct	16	2197|3921|5822|6193|6208|6209|6223|6232|6234|26284|27341|51065|51081|91695|388524|102724159	FAU|RPSA|PWP2|RPS5|RPS14|RPS15|RPS19|RPS27|RPS28|ERAL1|RRP7A|RPS27L|MRPS7|RRP7BP|RPSA2|LOC102724159
