go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0000002	mitochondrial genome maintenance	biological_process	10090	direct	2	17258|83408	Mef2a|Gimap3
GO:0000012	single strand break repair	biological_process	10090	direct	2	66408|104884	Aptx|Tdp1
GO:0000027	ribosomal large subunit assembly	biological_process	10090	direct	2	68193|238217	Rpl24|Rpl10l
GO:0000030	mannosyltransferase activity	molecular_function	10090	direct	1	233115	Dpy19l3
GO:0000038	very long-chain fatty acid metabolic process	biological_process	10090	direct	8	11666|15488|19305|26458|26569|54326|171281|217698	Abcd1|Hsd17b4|Pex5|Slc27a2|Slc27a4|Elovl2|Acot3|Acot5
GO:0000045	autophagosome assembly	biological_process	10090	direct	23	11793|12421|13033|13853|15944|17772|19164|19338|22241|27060|51897|56208|66615|67526|67841|68118|72512|73683|74244|77040|225326|231855|245860	Atg5|Rb1cc1|Ctsd|Epm2a|Irgm1|Mtm1|Psen1|Rab33b|Ulk1|Tcirg1|Atg13|Becn1|Atg4b|Atg12|Atg3|Atg101|Sting1|Atg16l2|Atg7|Atg16l1|Pik3c3|Ap5z1|Atg9a
GO:0000049	tRNA binding	molecular_function	10090	direct	6	20556|27103|65967|72322|211006|214580	Slfn2|Eif2ak4|Eefsec|Xpo5|Sepsecs|Pstk
GO:0000050	urea cycle	biological_process	10090	direct	3	12606|14194|15194	Cebpa|Fh1|Htt
GO:0000052	citrulline metabolic process	biological_process	10090	direct	1	15194	Htt
GO:0000055	ribosomal large subunit export from nucleus	biological_process	10090	direct	1	18148	Npm1
GO:0000056	ribosomal small subunit export from nucleus	biological_process	10090	direct	1	18148	Npm1
GO:0000064	L-ornithine transmembrane transporter activity	molecular_function	10090	direct	1	11987	Slc7a1
GO:0000070	mitotic sister chromatid segregation	biological_process	10090	direct	5	12704|18005|56150|71175|105988	Cit|Nek2|Mad2l1|Nipbl|Espl1
GO:0000076	DNA replication checkpoint signaling	biological_process	10090	direct	1	67177	Cdt1
GO:0000077	DNA damage checkpoint signaling	biological_process	10090	direct	8	11920|12649|15574|19247|22040|26416|66131|245000	Atm|Chek1|Hus1|Ptpn11|Trex1|Mapk14|Tipin|Atr
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	biological_process	10090	direct	3	12575|12578|55948	Cdkn1a|Cdkn2a|Sfn
GO:0000080	mitotic G1 phase	biological_process	10090	direct	1	320558	Sycp2
GO:0000082	G1/S transition of mitotic cell cycle	biological_process	10090	direct	27	12043|12322|12323|12325|12443|12566|12576|14056|15904|16412|17863|18018|19055|19645|20104|24075|27401|50523|50927|56696|69581|106795|108058|225182|238555|404710|636931	Bcl2|Camk2a|Camk2b|Camk2g|Ccnd1|Cdk2|Cdkn1b|Ezh2|Id4|Itgb1|Myb|Nfatc1|Ppp3ca|Rb1|Rps6|Taf10|Skp2|Lats2|Nasp|Gpr132|Rhou|Tcf19|Camk2d|Rbbp8|Btn2a2|Iqgap3|Trim71
GO:0000084	mitotic S phase	biological_process	10090	direct	1	103164605	Paupar
GO:0000085	mitotic G2 phase	biological_process	10090	direct	1	50883	Chek2
GO:0000086	G2/M transition of mitotic cell cycle	biological_process	10090	direct	14	11820|12313|12314|12315|12649|18514|18795|22410|27401|53892|116871|223843|228714|448987	App|Calm1|Calm2|Calm3|Chek1|Pbx1|Plcb1|Wnt10b|Skp2|Ppm1d|Mta3|Dbx2|Kat14|Fbxl7
GO:0000089	mitotic metaphase	biological_process	10090	direct	2	18023|107995	Nfe2l1|Cdc20
GO:0000103	sulfate assimilation	biological_process	10090	direct	3	23972|53315|54200	Papss2|Sult1d1|Sult2b1
